Date,A_500,Dollar Index,cn_10y_rate,us_10y_rate,brent,Copper Futures Price,Gold Futures Price,gold_daily,gold_vs_ma5,gold_vs_ma20,copper_daily,copper_vs_ma5,copper_vs_ma20,gold_ma_deviation5,gold_ma_deviation20,copper_ma_deviation5,copper_ma_deviation20,Actual
2014-02-05,921.6761734419074,81.02999877929688,4.4781,2.7,106.81,3.189,792.6837469620292,0.0,0.003351669022664483,0.00825652162999213,-0.0012527403695583583,-0.003312914114264154,-0.02884681268985667,0.003351669022664483,0.00825652162999213,-0.003312914114264154,-0.02884681268985667,2.23
2014-02-06,921.6761734419074,80.88999938964844,4.4781,2.73,108.15,3.228,792.6837469620292,0.0,0.0,0.007589056447655285,0.012229539040451654,0.008939176095517976,-0.015268223486524013,0.0,0.007589056447655285,0.008939176095517976,-0.015268223486524013,2.23
2014-02-07,921.6761734419074,80.69000244140625,4.4781,2.71,110.12,3.237,792.6837469620292,0.0,0.0,0.007091046281454627,0.0027881040892192566,0.009417487838343508,-0.010870644675828545,0.0,0.007091046281454627,0.009417487838343508,-0.010870644675828545,2.23
2014-02-08,944.487352770805,80.66999816894531,4.468,2.7,110.18,3.2255,799.8996598391954,0.009103142211280613,0.007269279112717131,0.015061123363539597,-0.003552672227371101,0.003421994089282787,-0.01271789534901524,0.007269279112717131,0.015061123363539597,0.003421994089282787,-0.01271789534901524,2.25
2014-02-10,944.487352770805,80.66999816894531,4.4831,2.7,110.18,3.2255,799.8996598391954,0.0,0.005442069354266055,0.013580157124033931,0.0,0.0013970816516608586,-0.010711793707875561,0.005442069354266055,0.013580157124033931,0.0013970816516608586,-0.010711793707875561,2.25
2014-02-11,949.1954930771609,80.62999725341797,4.4881,2.75,109.21,3.2155,809.4999153619254,0.012001824734692468,0.013225846216950776,0.023706054942193466,-0.0031002945279801075,-0.003347487834361229,-0.011854367216489914,0.013225846216950776,0.023706054942193466,-0.003347487834361229,-0.011854367216489914,2.31
2014-02-12,953.8687905320359,80.68000030517578,4.4783,2.8,108.62,3.2555,812.7628088811,0.004030752143705518,0.012222007588494677,0.026057431088251315,0.012439744985227819,0.007333374590011932,0.0018079009116436229,0.012222007588494677,0.026057431088251315,0.007333374590011932,0.0018079009116436229,2.29
2014-02-13,946.0868574215999,80.29000091552734,4.4783,2.73,108.98,3.25,815.9628940553434,0.00393729282304256,0.0103490030254485,0.027732340774066166,-0.0016894486254032115,0.004823151125401992,0.001672021759398401,0.0103490030254485,0.027732340774066166,0.004823151125401992,0.001672021759398401,2.41
2014-02-14,955.3724773412581,80.12999725341797,4.4781,2.75,108.63,3.2655,827.6338334766946,0.014303272252180976,0.01780972600230224,0.03928234050860424,0.004769230769230637,0.007124352331606243,0.007777057679844379,0.01780972600230224,0.03928234050860424,0.007124352331606243,0.007777057679844379,2.41
2014-02-17,957.74070240285,80.01000213623047,4.5135,2.71,110.14,3.2845,831.210385742812,0.004321418629169793,0.014396164462726846,0.040261294098005385,0.005818404532230925,0.009311044189048046,0.01446253870447145,0.014396164462726846,0.040261294098005385,0.009311044189048046,0.01446253870447145,2.43
2014-02-18,957.74070240285,80.01000213623047,4.5385,2.71,110.14,3.2845,831.210385742812,0.0,0.009049188844527878,0.03773099917964107,0.0,0.005048959608323189,0.01447820547469214,0.009049188844527878,0.03773099917964107,0.005048959608323189,0.01447820547469214,2.37
2014-02-19,965.1792882476515,80.16999816894531,4.5535,2.73,110.37,3.283,828.6377712535397,-0.003095022070704001,0.0020639171681020585,0.03225097844625635,-0.00045669051606034294,0.002902092561478664,0.013834846519671373,0.0020639171681020585,0.03225097844625635,0.002902092561478664,0.013834846519671373,2.38
2014-02-20,954.508302035258,80.29000091552734,4.5336,2.76,109.42,3.274,826.4416238561413,-0.0026503105139367156,-0.0031183264017685675,0.027367048597064958,-0.002741395065488872,-0.0013116554311686235,0.010821408172401625,-0.0031183264017685675,0.027367048597064958,-0.0013116554311686235,0.010821408172401625,2.39
2014-02-21,947.3393853430641,80.23999786376953,4.5234,2.73,109.03,3.276,830.7084551521608,0.005162894961789011,0.0012857728479169772,0.030248331241617965,0.0006108735491752171,-0.0013412998414829014,0.01117352923019932,0.0012857728479169772,0.030248331241617965,-0.0013412998414829014,0.01117352923019932,2.37
2014-02-24,934.0334084874282,80.20999908447266,4.4836,2.75,109.76,3.257,839.7440483348512,0.01087697269318788,0.010098763517984333,0.03792866801181538,-0.005799755799755668,-0.005465815750099079,0.005246913580247092,0.010098763517984333,0.03792866801181538,-0.005465815750099079,0.005246913580247092,2.33
2014-02-25,906.9485356565772,80.1500015258789,4.4336,2.7,109.19,3.2445,842.6931299159977,0.0035118814917405317,0.010853689701930902,0.03832042856637341,-0.0038378876266503825,-0.00685665309620731,0.0013270785753964898,0.010853689701930902,0.03832042856637341,-0.00685665309620731,0.0013270785753964898,2.32
2014-02-26,908.8209759773057,80.41000366210938,4.4496,2.67,109.39,3.232,833.4065331402104,-0.011020140601731288,-0.0014285007353770363,0.023475466817338697,-0.003852673755586289,-0.0075843645407926985,-0.0025768821269307463,-0.0014285007353770363,0.023475466817338697,-0.0075843645407926985,-0.0025768821269307463,2.43
2014-02-27,902.2766899871807,80.29000091552734,4.3896,2.65,108.54,3.201,835.5399487882203,0.002559873918880129,-0.001050280880766974,0.02340234645754391,-0.009591584158415878,-0.01267696863144252,-0.012158992716948425,-0.001050280880766974,0.02340234645754391,-0.01267696863144252,-0.012158992716948425,2.36
2014-02-28,911.4886317938116,79.77999877929688,4.4276,2.66,108.98,3.1875,829.1397784397335,-0.007659921417005777,-0.008330188056988708,0.013300829552133298,-0.004217432052483594,-0.011443989579456693,-0.016332734132096793,-0.008330188056988708,0.013300829552133298,-0.011443989579456693,-0.016332734132096793,2.38
2014-03-03,920.6628271780048,80.06999969482422,4.4576,2.6,111.26,3.172,847.1481564601829,0.02171935117422219,0.011416920427322008,0.03187490629990197,-0.0048627450980391895,-0.011036976990708824,-0.020798765193903224,0.011416920427322008,0.03187490629990197,-0.011036976990708824,-0.020798765193903224,2.42
2014-03-04,918.0144075190874,80.16000366210938,4.5026,2.7,109.17,3.2145,839.4303129923657,-0.009110382179271181,0.0029839511519602624,0.019571412188337023,0.01339848675914257,0.004091959767601461,-0.008069368799469179,0.0029839511519602624,0.019571412188337023,0.004091959767601461,-0.008069368799469179,2.43
2014-03-05,911.0422077592126,80.11000061035156,4.5176,2.7,108.15,3.2025,840.936181359862,0.0017939170699330376,0.0029785185592425822,0.018416104292673152,-0.0037330844610359293,0.0021905805038335835,-0.011383368705382924,0.0029785185592425822,0.018416104292673152,0.0021905805038335835,-0.011383368705382924,2.35
2014-03-06,913.0627301987348,79.68000030517578,4.5145,2.74,107.99,3.218,848.152094237028,0.008580809147130886,0.00855067825240452,0.023716532428937676,0.004839968774394965,0.005970802463346692,-0.0063070782865128905,0.00855067825240452,0.023716532428937676,0.005970802463346692,-0.0063070782865128905,2.34
2014-03-07,911.0621698095404,79.72000122070312,4.5142,2.8,109.14,3.0825,839.6185082405315,-0.010061386459433441,-0.004078659225705827,0.010993148544860443,-0.04210689869484152,-0.03001982441234785,-0.046042196965594084,-0.004078659225705827,0.010993148544860443,-0.03001982441234785,-0.046042196965594084,2.35
2014-03-10,880.4454658561832,79.75,4.5043,2.79,108.27,3.0315,841.6891921391526,0.002466219930001845,-0.000327882477429875,0.010942987925381287,-0.016545012165450124,-0.03755794018667857,-0.059000644094891586,-0.000327882477429875,0.010942987925381287,-0.03755794018667857,-0.059000644094891586,2.26
2014-03-11,882.8870060844329,79.7699966430664,4.5125,2.77,108.35,2.952,844.8892773133961,0.003801979642996667,0.002173312771623248,0.01263443346666926,-0.026224641266699655,-0.04691182642947078,-0.07991522254083039,0.002173312771623248,0.01263443346666926,-0.04691182642947078,-0.07991522254083039,2.26
2014-03-12,884.2132121189244,79.61000061035156,4.5024,2.73,107.88,2.962,859.8231102539219,0.017675491146026623,0.01533791406944629,0.02763512325194961,0.003387533875338855,-0.028597664961301228,-0.07255634094983132,0.01533791406944629,0.02763512325194961,-0.028597664961301228,-0.07255634094983132,2.29
2014-03-13,895.8950039706333,79.62000274658203,4.5024,2.66,107.48,2.923,861.0152432789326,0.0013864863723640486,0.013666211990747579,0.026296865609334974,-0.013166779203241052,-0.022473413149622146,-0.08005822416302766,0.013666211990747579,0.026296865609334974,-0.022473413149622146,-0.08005822416302766,2.31
2014-03-14,889.4403657337976,79.44000244140625,4.4924,2.65,108.08,2.9505,865.2820745749522,0.0049555815989628105,0.012570854301264811,0.02907376649170801,0.009408142319534685,-0.004487482286254174,-0.06677736923259403,0.012570854301264811,0.02907376649170801,-0.004487482286254174,-0.06677736923259403,2.3
2014-03-17,900.9838750186918,79.38999938964844,4.482,2.7,106.99,2.952,861.4545187157379,-0.004423477582260582,0.0034498527345852015,0.022682431864144315,0.0005083884087442314,0.0013908205841446364,-0.061367249602543694,0.0034498527345852015,0.022682431864144315,0.0013908205841446364,-0.061367249602543694,2.31
2014-03-18,901.1490156168564,79.41000366210938,4.5095,2.68,106.79,2.9515,852.732660875533,-0.010124571466880727,-0.00852132141798545,0.011036594244401954,-0.00016937669376704267,0.0012551733496166673,-0.056531398340978645,-0.00852132141798545,0.011036594244401954,0.0012551733496166673,-0.056531398340978645,2.29
2014-03-19,894.0693837315822,79.98999786376953,4.5095,2.78,105.95,2.987,841.6891921391526,-0.012950681078688464,-0.017217360675461424,-0.0028285461090964414,0.01202778248348313,0.011582227038742898,-0.04064492299786415,-0.017217360675461424,-0.0028285461090964414,0.011582227038742898,-0.04064492299786415,2.27
2014-03-20,876.6149298715023,80.20999908447266,4.5195,2.79,105.73,2.9285,834.8497463538606,-0.008125856728550263,-0.019210362665878278,-0.011423794928949516,-0.019584867760294555,-0.008598801584346116,-0.05418607843295564,-0.019210362665878278,-0.011423794928949516,-0.008598801584346116,-0.05418607843295564,2.25
2014-03-21,901.6150387554134,80.11000061035156,4.5044,2.75,107.2,2.9505,838.3008351212009,0.004133784291619591,-0.00887267402517733,-0.0077832561856086,0.007512378350691407,-0.0011510206845187776,-0.0420454545454545,-0.00887267402517733,-0.0077832561856086,-0.0011510206845187776,-0.0420454545454545,2.28
2014-03-24,905.6876599686125,79.93000030517578,4.5148,2.74,106.59,2.9455,822.7395314957041,-0.01856291079949468,-0.01828367652070806,-0.025220736272498545,-0.001694628029147549,-0.002404660299396899,-0.03880825929823706,-0.01828367652070806,-0.025220736272498545,-0.002404660299396899,-0.03880825929823706,2.3
2014-03-25,905.3366908292163,79.94000244140625,4.5192,2.75,107.01,3.0055,822.8650715900238,0.00015258789630712144,-0.01108511845708271,-0.023925488777784776,0.02037005601765407,0.014206654518458484,-0.015389151426301484,-0.01108511845708271,-0.023925488777784776,0.014206654518458484,-0.015389151426301484,2.3
2014-03-26,905.4158131377875,79.9800033569336,4.4992,2.71,105.9,2.9655,817.8453061102562,-0.006100350656600306,-0.011452389522895401,-0.028983706684110433,-0.013308933621693608,0.002162819776283298,-0.024233749568135843,-0.011452389522895401,-0.028983706684110433,0.002162819776283298,-0.024233749568135843,2.29
2014-03-27,896.362115948299,80.11000061035156,4.5109,2.69,106.58,2.993,812.3862651936832,-0.006674906459433694,-0.012689340054005127,-0.03413756954333769,0.009273309728544898,0.0070659488559892125,-0.011803549319025941,-0.012689340054005127,-0.03413756954333769,0.0070659488559892125,-0.011803549319025941,2.26
2014-03-28,891.0111976213946,80.18000030517578,4.5104,2.73,106.64,3.0395,811.8216028536435,-0.0006950663301835691,-0.006984381895674963,-0.0338142231923777,0.015536251252923572,0.01662318549735775,0.0060072484154434225,-0.006984381895674963,-0.0338142231923777,0.01662318549735775,0.0060072484154434225,2.27
2014-03-31,888.1130708601975,80.0999984741211,4.5004,2.73,105.95,3.0245,805.295892410837,-0.008038355249315732,-0.010745055326265018,-0.039187851542625274,-0.004935022207599782,0.006288261911099324,0.003492066125299731,-0.010745055326265018,-0.039187851542625274,0.006288261911099324,0.003492066125299731,2.25
2014-04-01,897.215765809581,80.08000183105469,4.4954,2.77,105.7,3.0335,802.9114731697304,-0.00296092313841112,-0.00881503141321538,-0.03994119457409884,0.0029756984625557426,0.007405685441020271,0.009509388753462966,-0.00881503141321538,-0.03994119457409884,0.007405685441020271,0.009509388753462966,2.26
2014-04-02,900.688799620213,80.22000122070312,4.4904,2.82,103.37,3.0445,809.7509189550224,0.00851830620664984,0.001629928593604557,-0.02995452324576242,0.0036261743860228624,0.005781301618764445,0.01584070870279697,0.001629928593604557,-0.02995452324576242,0.005781301618764445,0.01584070870279697,2.27
2014-04-03,895.4547500243173,80.47000122070312,4.4904,2.8,104.88,3.027,805.923363095808,-0.004726831139819865,-0.001508147311195307,-0.032091530145799796,-0.005748070290688134,-0.0022414134089261406,0.013230236236286386,-0.001508147311195307,-0.032091530145799796,-0.0022414134089261406,0.013230236236286386,2.26
2014-04-04,904.4238807096907,80.41999816894531,4.4904,2.74,106.41,3.022,817.7197660159364,0.01463712737500833,0.011628414487794725,-0.016630988522024825,-0.0016518004625042382,-0.0027390027390028493,0.012581882758967211,0.011628414487794725,-0.016630988522024825,-0.0027390027390028493,0.012581882758967211,2.26
2014-04-07,922.9446710036337,80.22000122070312,4.4499,2.71,104.89,3.0385,821.1708547832768,0.004220380759724751,0.011923149616478446,-0.011260948410717675,0.005459960291197996,0.001780356730737509,0.017991155186277252,0.011923149616478446,-0.011260948410717675,0.001780356730737509,0.017991155186277252,2.29
2014-04-08,922.9446710036337,79.75,4.4499,2.69,105.83,3.0455,821.1708547832768,0.0,0.007389712698291362,-0.00984708897309694,0.0023037683067304027,0.0032943501894251437,0.018740748793684592,0.007389712698291362,-0.00984708897309694,0.0032943501894251437,0.018740748793684592,2.29
2014-04-09,925.886351329182,79.4800033569336,4.4771,2.71,107.39,3.0315,819.1629792295867,-0.0024451373815745914,0.002611185375786862,-0.009840910109443435,-0.00459694631423424,-0.00046160440502496236,0.012880268631283665,0.002611185375786862,-0.009840910109443435,-0.00046160440502496236,0.012880268631283665,2.29
2014-04-10,939.3313366443721,79.37999725341797,4.4571,2.65,107.1,3.0415,828.3240359110542,0.011183435914161377,0.008294896313236766,0.0032145884353669274,0.0032986970146793304,0.0018775940444035744,0.01421366345712971,0.008294896313236766,0.0032145884353669274,0.0018775940444035744,0.01421366345712971,2.31
2014-04-11,937.2541945711935,79.44999694824219,4.4521,2.63,107.34,3.0405,827.4455616329864,-0.0010605442314632896,0.004846294037526233,0.00445209754976883,-0.00032878513891165806,0.00032900148050685196,0.012361093769509557,0.004846294037526233,0.00445209754976883,0.00032900148050685196,0.012361093769509557,2.29
2014-04-14,937.7118699432498,79.7300033569336,4.4248,2.65,107.68,3.0465,832.7790624552395,0.006445742257324083,0.008479974500323229,0.012689106493823044,0.0019733596447952806,0.0017756732761173843,0.012765533060736134,0.008479974500323229,0.012689106493823044,0.0017756732761173843,0.012765533060736134,2.3
2014-04-15,923.9957636899741,79.80000305175781,4.4001,2.64,109.1,2.9875,815.7118904622464,-0.02049423762249114,-0.010880298144692824,-0.00582737269060829,-0.019366486131626504,-0.013863673873576565,-0.00744210771121967,-0.010880298144692824,-0.00582737269060829,-0.013863673873576565,-0.00744210771121967,2.27
2014-04-16,924.2835801610611,79.81999969482422,4.3601,2.65,109.71,3.0225,817.657034266548,0.0023845966045674682,-0.008159409474838841,-0.0019950992093296094,0.011715481171548081,-0.0017174753112924046,0.003594345339387628,-0.008159409474838841,-0.0019950992093296094,-0.0017174753112924046,0.003594345339387628,2.27
2014-04-17,921.9022890301637,79.83000183105469,4.2749,2.73,109.79,3.043,811.5705992605466,-0.0074437505591338216,-0.01152478928205336,-0.00801469760842266,0.006782464846980973,0.004953764861294729,0.008484125405978649,-0.01152478928205336,-0.00801469760842266,0.004953764861294729,0.008484125405978649,2.26
2014-04-18,908.4326233618415,79.94999694824219,4.2997,2.73,109.69,3.0405,808.182242242595,-0.0041750613206527065,-0.011010942105674215,-0.010334617479829111,-0.0008215576733486829,0.0041281373844122005,0.006155068003574016,-0.011010942105674215,-0.010334617479829111,0.0041281373844122005,0.006155068003574016,2.26
2014-04-21,908.4326233618415,79.94999694824219,4.2997,2.73,109.69,3.0405,808.182242242595,0.0,-0.005021243723445257,-0.009451730249926626,0.0,0.00452623232456717,0.0045760163877555105,-0.005021243723445257,-0.009451730249926626,0.00452623232456717,0.0045760163877555105,2.24
2014-04-22,908.8325902611327,79.91000366210938,4.2997,2.73,108.54,3.047,803.5389438547014,-0.005745360569924252,-0.007763725627340956,-0.013974985468815704,0.002137806281861554,0.0027314312041333277,0.006033892149336806,-0.007763725627340956,-0.013974985468815704,0.0027314312041333277,0.006033892149336806,2.23
2014-04-23,907.4167364733516,79.86000061035156,4.3297,2.7,108.48,3.051,805.7978230014883,0.0028111632473599713,-0.002051567469564919,-0.010471673479654497,0.0013127666557268824,0.002167914860070841,0.005934718100890191,-0.002051567469564919,-0.010471673479654497,0.002167914860070841,0.005934718100890191,2.23
2014-04-24,903.0145599565625,79.80000305175781,4.3394,2.7,109.79,3.1035,809.7509189550224,0.004905816124954665,0.0032963900741098673,-0.0054563006870723685,0.017207472959685166,0.015377065270734347,0.021383730592968497,0.0032963900741098673,-0.0054563006870723685,0.015377065270734347,0.021383730592968497,2.23
2014-04-25,890.1230678550015,79.7699966430664,4.3294,2.68,109.53,3.108,816.1510893035091,0.007903875375339098,0.009233376638238422,0.002138004523813075,0.0014499758337360724,0.01237785016286641,0.021713045908052564,0.009233376638238422,0.002138004523813075,0.01237785016286641,0.021713045908052564,2.21
2014-04-28,873.4797991309612,79.68000030517578,4.3301,2.7,109.12,3.104,815.0216880278869,-0.0013838139658505222,0.006134908414642037,0.00015403305415384594,-0.0012870012870013214,0.006909527362377155,0.01906645764422965,0.006134908414642037,0.00015403305415384594,0.006909527362377155,0.01906645764422965,2.2
2014-04-29,884.107594725373,79.80999755859375,4.3202,2.71,109.89,3.073,813.2020077223626,-0.002232677157251284,0.0014991690264734014,-0.0027086793250178376,-0.009987113402061931,-0.004825285792933842,0.008235178319498715,0.0014991690264734014,-0.0027086793250178376,-0.004825285792933842,0.008235178319498715,2.2
2014-04-30,886.9233326606727,79.48999786376953,4.3002,2.67,108.63,3.0275,812.9510041292657,-0.00030866081331981654,-0.0005708492016077704,-0.0032120991420291345,-0.014806378132118492,-0.018065646081992792,-0.006416041745294643,-0.0005708492016077704,-0.0032120991420291345,-0.018065646081992792,-0.006416041745294643,2.22
2014-05-01,888.3954431357405,79.52999877929688,4.2902,2.63,108.63,3.0215,821.359126626985,0.01034271740241599,0.006892103191386889,0.006145264354306512,-0.0019818331957059954,-0.01477109690882994,-0.008295656883097635,0.006892103191386889,0.006145264354306512,-0.01477109690882994,-0.008295656883097635,2.23
2014-05-02,888.3954431357405,79.5199966430664,4.2902,2.6,109.48,3.07,821.359126626985,0.0,0.005608051010217441,0.005921038035982207,0.016051629985106564,0.003530334728033546,0.006829716234719285,0.005608051010217441,0.005921038035982207,0.003530334728033546,0.006829716234719285,2.23
2014-05-04,888.3954431357405,79.48999786376953,4.2902,2.63,109.48,3.0535,821.359126626985,0.0,0.004049953136093354,0.005909441051710651,-0.005374592833876091,0.001443048768489108,0.0011721599711469466,0.004049953136093354,0.005909441051710651,0.001443048768489108,0.0011721599711469466,2.23
2014-05-05,888.3954431357405,79.48999786376953,4.3002,2.63,109.48,3.0535,821.359126626985,0.0,0.002051568446345353,0.00589784433483298,0.0,0.0027256009457508057,0.0010408726938933022,0.002051568446345353,0.00589784433483298,0.0027256009457508057,0.0010408726938933022,2.23
2014-05-06,890.5807432270578,79.13999938964844,4.2803,2.61,108.3,3.057,820.9199277857224,-0.000534722056436232,-0.0004278233984704727,0.005251819023206483,0.0011462256427050566,0.0019337288191143553,0.0017695635076679928,-0.0004278233984704727,0.005251819023206483,0.0019337288191143553,0.0017695635076679928,2.22
2014-05-07,879.8614851475086,79.22000122070312,4.2803,2.62,108.17,3.0325,808.558709334469,-0.015057763897382115,-0.012400580355558244,-0.00868536163310385,-0.008014393195943659,-0.006812301444338864,-0.006112449404322873,-0.012400580355558244,-0.00868536163310385,-0.006812301444338864,-0.006112449404322873,2.2
2014-05-08,878.4216768993346,79.43000030517578,4.2303,2.61,108.19,3.0625,807.8057751507208,-0.0009312053349446181,-0.010042588971202693,-0.008414664690105322,0.009892827699917506,0.0035061275312930906,0.0033581783929887976,-0.010042588971202693,-0.008414664690105322,0.0035061275312930906,0.0033581783929887976,2.2
2014-05-09,875.0234100408387,79.9000015258789,4.1205,2.62,108.26,3.083,807.7430434013323,-7.765697067063648e-05,-0.006804902763800191,-0.006965780287176093,0.006693877551020577,0.008274193020898046,0.009470952743465766,-0.006804902763800191,-0.006965780287176093,0.008274193020898046,0.009470952743465766,2.22
2014-05-12,894.0153047225128,79.9000015258789,4.1205,2.66,108.37,3.1495,812.9510041292657,0.006447546370691226,0.0016699351442959198,-0.0003935020743740525,0.021569899448589114,0.02359517696382718,0.02851731204127783,0.0016699351442959198,-0.0003935020743740525,0.02359517696382718,0.02851731204127783,2.27
2014-05-13,892.2804210758601,80.13999938964844,4.1505,2.61,108.78,3.1355,812.3235334442948,-0.0007718431760140865,0.003021597261902542,-0.0008374118514150597,-0.0044451500238134045,0.013871823061501587,0.022059602487104035,0.003021597261902542,-0.0008374118514150597,0.013871823061501587,0.022059602487104035,2.25
2014-05-14,891.2605417773049,80.06999969482422,4.1704,2.54,109.87,3.16,819.2884427283639,0.00857405823827051,0.008948131624872069,0.007251374928372689,0.007813745814064799,0.013437670376190702,0.028085272515799398,0.008948131624872069,0.007251374928372689,0.013437670376190702,0.028085272515799398,2.24
2014-05-15,879.4938204751114,80.0,4.1915,2.5,109.74,3.1445,811.6333310099352,-0.009343610039140637,-0.0014204689488835909,-0.0023716282598073013,-0.004905063291139378,0.003190301483490199,0.021314603548374,-0.0014204689488835909,-0.0023716282598073013,0.003190301483490199,0.021314603548374,2.21
2014-05-16,878.524753668299,80.04000091552734,4.1919,2.52,110.9,3.147,811.5078675111581,-0.0001545815012562457,-0.002498913593605656,-0.0027296717557769856,0.0007950389569089111,-9.531979792209988e-05,0.02036184423837617,-0.002498913593605656,-0.0027296717557769856,-9.531979792209988e-05,0.02036184423837617,2.21
2014-05-19,867.6018826754083,79.98999786376953,4.1708,2.54,110.84,3.167,811.7587945087123,0.00030921080078227803,-0.0018979402292074177,-0.0029249006428496704,0.006355258976803224,0.005141551352037643,0.024852760339136415,-0.0018979402292074177,-0.0029249006428496704,0.005141551352037643,0.024852760339136415,2.21
2014-05-20,868.5077968139116,80.04000091552734,4.177,2.52,110.35,3.145,812.2608016949063,0.000618419153066041,-0.0012652878907610798,-0.0027041375376116727,-0.006946637196084571,-0.002442351000729426,0.01618792206533337,-0.0012652878907610798,-0.0027041375376116727,-0.002442351000729426,0.01618792206533337,2.21
2014-05-21,876.2621460002584,80.0999984741211,4.177,2.54,111.32,3.123,808.182242242595,-0.005021243723445479,-0.003558718861210064,-0.007616235319144682,-0.0069952305246422375,-0.007089943725558601,0.008761658658699156,-0.003558718861210064,-0.007616235319144682,-0.007089943725558601,0.008761658658699156,2.21
2014-05-22,875.2774724995536,80.25,4.177,2.56,110.89,3.142,812.5118052880031,0.005357161812160394,0.001562418417502709,-0.0020769013475741005,0.006083893691962716,-0.0008903586873569846,0.0143418642002211,0.001562418417502709,-0.0020769013475741005,-0.0008903586873569846,0.0143418642002211,2.2
2014-05-23,883.0024230299633,80.38999938964844,4.1574,2.54,110.19,3.1675,810.4411213893818,-0.0025484970004679974,-0.0007272615590541154,-0.004340034688264494,0.008115849777212025,0.005906824605417693,0.021527049907280382,-0.0007272615590541154,-0.004340034688264494,0.005906824605417693,0.021527049907280382,2.22
2014-05-26,885.0955347434041,80.3499984741211,4.1674,2.52,110.01,3.1775,794.0014200813598,-0.02028488051030597,-0.016691517769526598,-0.02338502399161646,0.0031570639305447123,0.008410028562361171,0.023028195655148576,-0.016691517769526598,-0.02338502399161646,0.008410028562361171,0.023028195655148576,2.21
2014-05-27,885.0955347434041,80.3499984741211,4.1574,2.52,109.81,3.1775,794.0014200813598,0.0,-0.01222424026367619,-0.02224555743208745,0.0,0.0063341250989708,0.02056383943985418,-0.01222424026367619,-0.02224555743208745,0.0063341250989708,0.02056383943985418,2.2
2014-05-28,895.6180758906341,80.56999969482422,4.1457,2.44,109.09,3.1735,790.1738642221454,-0.004820590697208305,-0.012561530014257305,-0.02508696330214144,-0.0012588512981903666,0.0018626089152671277,0.016797097154025442,-0.012561530014257305,-0.02508696330214144,0.0018626089152671277,0.016797097154025442,2.2
2014-05-29,889.3264005737456,80.48999786376953,4.1159,2.45,109.98,3.1415,788.2914521672326,-0.0023822757751750245,-0.008914464632612251,-0.025421395509865108,-0.010083504017646128,-0.008208366219415897,0.0053926039716449825,-0.008914464632612251,-0.025421395509865108,-0.008208366219415897,0.0053926039716449825,2.19
2014-05-30,890.6903530306747,80.37000274658203,4.0714,2.48,109.21,3.1205,781.5774698807178,-0.008517131916191967,-0.010171685139695463,-0.03133994115117367,-0.006684704758873283,-0.011905892783635852,-0.0023976982097188015,-0.010171685139695463,-0.03133994115117367,-0.011905892783635852,-0.0023976982097188015,2.19
2014-06-02,888.2767596728838,80.63999938964844,4.0214,2.54,109.34,3.168,780.7618039475811,-0.0010436149512614845,-0.007877641357667664,-0.029910350295061616,0.015221919564172515,0.003738673087890554,0.010937462604408532,-0.007877641357667664,-0.029910350295061616,0.003738673087890554,0.010937462604408532,2.19
2014-06-03,888.2767596728838,80.55000305175781,4.0214,2.6,108.87,3.135,780.7618039475811,0.0,-0.00452813305769173,-0.027484112095248592,-0.01041666666666674,-0.004034691997331419,-0.0008366200549778657,-0.00452813305769173,-0.027484112095248592,-0.004034691997331419,-0.0008366200549778657,2.19
2014-06-04,880.1184511771802,80.66999816894531,4.0114,2.61,109.07,3.091,780.5735321038727,-0.00024113864530328488,-0.0023257874386724,-0.026021060737854262,-0.014035087719298067,-0.012838528359734314,-0.015777491203770033,-0.0023257874386724,-0.026021060737854262,-0.012838528359734314,-0.015777491203770033,2.18
2014-06-05,890.3125258599288,80.37000274658203,4.0314,2.59,108.43,3.0895,786.2207682686114,0.007234726688102988,0.005424304525697199,-0.017651700210573273,-0.00048527984471047336,-0.010029479620610071,-0.016677806422865094,0.005424304525697199,-0.017651700210573273,-0.010029479620610071,-0.016677806422865094,2.19
2014-06-06,884.4905031452932,80.41000366210938,4.0614,2.6,109.21,3.0505,785.656029333029,-0.0007182956217578473,0.00365516206611205,-0.017000937553817375,-0.012623401844958804,-0.018121539848075296,-0.028588260582273817,0.00365516206611205,-0.017000937553817375,-0.018121539848075296,-0.028588260582273817,2.17
2014-06-09,882.1171968345269,80.6500015258789,4.0714,2.62,110.55,3.042,786.5345036110969,0.0011181410760809918,0.0032976317061947924,-0.014272799918532142,-0.0027864284543518414,-0.012850467289719614,-0.029634119110657497,0.0032976317061947924,-0.014272799918532142,-0.012850467289719614,-0.029634119110657497,2.17
2014-06-10,893.521697659867,80.81999969482422,4.0614,2.64,109.18,3.052,790.4875995646308,0.005025966356701161,0.005844439764926435,-0.00796116327909413,0.0032873109796187627,-0.004241435562805873,-0.025145932651382652,0.005844439764926435,-0.00796116327909413,-0.004241435562805873,-0.025145932651382652,2.17
2014-06-11,894.9716684063897,80.79000091552734,4.0614,2.65,109.83,3.04,791.1150702496019,0.0007937767592010037,0.003949574883609586,-0.005415441572485524,-0.003931847968545177,-0.004844834359041594,-0.027114386065973828,0.003949574883609586,-0.005415441572485524,-0.004844834359041594,-0.027114386065973828,2.17
