日期,数值,曲线,面板,原始值
2016-04-08,100.0,股价,水平指数（2016首条记录=100）,3.31
2016-04-11,101.2084592145015,股价,水平指数（2016首条记录=100）,3.35
2016-04-12,101.51057401812689,股价,水平指数（2016首条记录=100）,3.36
2016-04-13,102.71903323262839,股价,水平指数（2016首条记录=100）,3.4
2016-04-14,101.2084592145015,股价,水平指数（2016首条记录=100）,3.35
2016-04-15,100.60422960725076,股价,水平指数（2016首条记录=100）,3.33
2016-04-18,99.39577039274924,股价,水平指数（2016首条记录=100）,3.29
2016-04-19,100.30211480362537,股价,水平指数（2016首条记录=100）,3.32
2016-04-20,98.18731117824774,股价,水平指数（2016首条记录=100）,3.25
2016-04-21,100.30211480362537,股价,水平指数（2016首条记录=100）,3.32
2016-04-22,97.88519637462235,股价,水平指数（2016首条记录=100）,3.24
2016-04-25,96.37462235649546,股价,水平指数（2016首条记录=100）,3.19
2016-04-26,96.37462235649546,股价,水平指数（2016首条记录=100）,3.19
2016-04-27,97.58308157099698,股价,水平指数（2016首条记录=100）,3.23
2016-04-28,96.07250755287009,股价,水平指数（2016首条记录=100）,3.18
2016-04-29,96.97885196374622,股价,水平指数（2016首条记录=100）,3.21
2016-05-02,99.39577039274924,股价,水平指数（2016首条记录=100）,3.29
2016-05-03,99.39577039274924,股价,水平指数（2016首条记录=100）,3.29
2016-05-04,98.18731117824774,股价,水平指数（2016首条记录=100）,3.25
2016-05-05,98.18731117824774,股价,水平指数（2016首条记录=100）,3.25
2016-05-06,95.7703927492447,股价,水平指数（2016首条记录=100）,3.17
2016-05-09,93.35347432024169,股价,水平指数（2016首条记录=100）,3.09
2016-05-10,93.05135951661632,股价,水平指数（2016首条记录=100）,3.08
2016-05-11,93.65558912386707,股价,水平指数（2016首条记录=100）,3.1
2016-05-12,93.35347432024169,股价,水平指数（2016首条记录=100）,3.09
2016-05-13,93.65558912386707,股价,水平指数（2016首条记录=100）,3.1
2016-05-16,95.7703927492447,股价,水平指数（2016首条记录=100）,3.17
2016-05-17,94.25981873111782,股价,水平指数（2016首条记录=100）,3.12
2016-05-18,93.35347432024169,股价,水平指数（2016首条记录=100）,3.09
2016-05-19,92.74924471299093,股价,水平指数（2016首条记录=100）,3.07
2016-05-20,92.44712990936556,股价,水平指数（2016首条记录=100）,3.06
2016-05-23,92.44712990936556,股价,水平指数（2016首条记录=100）,3.06
2016-05-24,92.44712990936556,股价,水平指数（2016首条记录=100）,3.06
2016-05-25,91.23867069486404,股价,水平指数（2016首条记录=100）,3.02
2016-05-26,91.54078549848943,股价,水平指数（2016首条记录=100）,3.03
2016-05-27,91.23867069486404,股价,水平指数（2016首条记录=100）,3.02
2016-05-30,90.33232628398791,股价,水平指数（2016首条记录=100）,2.99
2016-05-31,92.44712990936556,股价,水平指数（2016首条记录=100）,3.06
2016-06-01,92.44712990936556,股价,水平指数（2016首条记录=100）,3.06
2016-06-02,92.44712990936556,股价,水平指数（2016首条记录=100）,3.06
2016-06-03,92.14501510574019,股价,水平指数（2016首条记录=100）,3.05
2016-06-06,93.95770392749245,股价,水平指数（2016首条记录=100）,3.11
2016-06-07,93.05135951661632,股价,水平指数（2016首条记录=100）,3.08
2016-06-08,93.35347432024169,股价,水平指数（2016首条记录=100）,3.09
2016-06-09,95.16616314199396,股价,水平指数（2016首条记录=100）,3.15
2016-06-10,95.16616314199396,股价,水平指数（2016首条记录=100）,3.15
2016-06-12,95.16616314199396,股价,水平指数（2016首条记录=100）,3.15
2016-06-13,95.16616314199396,股价,水平指数（2016首条记录=100）,3.15
2016-06-14,93.35347432024169,股价,水平指数（2016首条记录=100）,3.09
2016-06-15,95.46827794561933,股价,水平指数（2016首条记录=100）,3.16
2016-06-16,105.13595166163142,股价,水平指数（2016首条记录=100）,3.48
2016-06-17,103.32326283987915,股价,水平指数（2016首条记录=100）,3.42
2016-06-20,102.11480362537765,股价,水平指数（2016首条记录=100）,3.38
2016-06-21,98.79154078549848,股价,水平指数（2016首条记录=100）,3.27
2016-06-22,98.79154078549848,股价,水平指数（2016首条记录=100）,3.27
2016-06-23,98.79154078549848,股价,水平指数（2016首条记录=100）,3.27
2016-06-24,106.04229607250755,股价,水平指数（2016首条记录=100）,3.51
2016-06-27,103.92749244712991,股价,水平指数（2016首条记录=100）,3.44
2016-06-28,102.71903323262839,股价,水平指数（2016首条记录=100）,3.4
2016-06-29,102.41691842900302,股价,水平指数（2016首条记录=100）,3.39
2016-06-30,101.81268882175226,股价,水平指数（2016首条记录=100）,3.37
2016-07-01,103.02114803625378,股价,水平指数（2016首条记录=100）,3.41
2016-07-04,106.04229607250755,股价,水平指数（2016首条记录=100）,3.51
2016-07-05,105.13595166163142,股价,水平指数（2016首条记录=100）,3.48
2016-07-06,111.17824773413898,股价,水平指数（2016首条记录=100）,3.68
2016-07-07,122.35649546827794,股价,水平指数（2016首条记录=100）,4.05
2016-07-08,122.35649546827794,股价,水平指数（2016首条记录=100）,4.05
2016-07-11,122.35649546827794,股价,水平指数（2016首条记录=100）,4.05
2016-07-12,118.7311178247734,股价,水平指数（2016首条记录=100）,3.93
2016-07-13,118.7311178247734,股价,水平指数（2016首条记录=100）,3.93
2016-07-14,116.01208459214502,股价,水平指数（2016首条记录=100）,3.84
2016-07-15,116.31419939577039,股价,水平指数（2016首条记录=100）,3.85
2016-07-18,115.70996978851963,股价,水平指数（2016首条记录=100）,3.83
2016-07-19,114.50151057401813,股价,水平指数（2016首条记录=100）,3.79
2016-07-20,112.68882175226585,股价,水平指数（2016首条记录=100）,3.73
2016-07-21,111.17824773413898,股价,水平指数（2016首条记录=100）,3.68
2016-07-22,107.55287009063444,股价,水平指数（2016首条记录=100）,3.56
2016-07-25,105.13595166163142,股价,水平指数（2016首条记录=100）,3.48
2016-07-26,107.85498489425981,股价,水平指数（2016首条记录=100）,3.57
2016-07-27,105.74018126888217,股价,水平指数（2016首条记录=100）,3.5
2016-07-28,106.94864048338368,股价,水平指数（2016首条记录=100）,3.54
2016-07-29,104.83383685800604,股价,水平指数（2016首条记录=100）,3.47
2016-08-01,107.55287009063444,股价,水平指数（2016首条记录=100）,3.56
2016-08-02,108.1570996978852,股价,水平指数（2016首条记录=100）,3.58
2016-08-03,109.3655589123867,股价,水平指数（2016首条记录=100）,3.62
2016-08-04,107.55287009063444,股价,水平指数（2016首条记录=100）,3.56
2016-08-05,107.55287009063444,股价,水平指数（2016首条记录=100）,3.56
2016-08-08,105.13595166163142,股价,水平指数（2016首条记录=100）,3.48
2016-08-09,105.13595166163142,股价,水平指数（2016首条记录=100）,3.48
2016-08-10,107.25075528700906,股价,水平指数（2016首条记录=100）,3.55
2016-08-11,105.74018126888217,股价,水平指数（2016首条记录=100）,3.5
2016-08-12,106.34441087613293,股价,水平指数（2016首条记录=100）,3.52
2016-08-15,106.94864048338368,股价,水平指数（2016首条记录=100）,3.54
2016-08-16,107.25075528700906,股价,水平指数（2016首条记录=100）,3.55
2016-08-17,105.4380664652568,股价,水平指数（2016首条记录=100）,3.49
2016-08-18,105.4380664652568,股价,水平指数（2016首条记录=100）,3.49
2016-08-19,104.83383685800604,股价,水平指数（2016首条记录=100）,3.47
2016-08-22,103.62537764350454,股价,水平指数（2016首条记录=100）,3.43
2016-08-23,103.92749244712991,股价,水平指数（2016首条记录=100）,3.44
2016-08-24,103.02114803625378,股价,水平指数（2016首条记录=100）,3.41
2016-08-25,101.51057401812689,股价,水平指数（2016首条记录=100）,3.36
2016-08-26,101.81268882175226,股价,水平指数（2016首条记录=100）,3.37
2016-08-29,100.90634441087613,股价,水平指数（2016首条记录=100）,3.34
2016-08-30,100.90634441087613,股价,水平指数（2016首条记录=100）,3.34
2016-08-31,100.90634441087613,股价,水平指数（2016首条记录=100）,3.34
2016-09-01,100.60422960725076,股价,水平指数（2016首条记录=100）,3.33
2016-09-02,100.90634441087613,股价,水平指数（2016首条记录=100）,3.34
2016-09-05,101.51057401812689,股价,水平指数（2016首条记录=100）,3.36
2016-09-06,101.51057401812689,股价,水平指数（2016首条记录=100）,3.36
2016-09-07,102.41691842900302,股价,水平指数（2016首条记录=100）,3.39
2016-09-08,101.81268882175226,股价,水平指数（2016首条记录=100）,3.37
2016-09-09,100.90634441087613,股价,水平指数（2016首条记录=100）,3.34
2016-09-12,97.2809667673716,股价,水平指数（2016首条记录=100）,3.22
2016-09-13,97.2809667673716,股价,水平指数（2016首条记录=100）,3.22
2016-09-14,97.88519637462235,股价,水平指数（2016首条记录=100）,3.24
2016-09-15,97.2809667673716,股价,水平指数（2016首条记录=100）,3.22
2016-09-16,97.2809667673716,股价,水平指数（2016首条记录=100）,3.22
2016-09-18,97.2809667673716,股价,水平指数（2016首条记录=100）,3.22
2016-09-19,97.2809667673716,股价,水平指数（2016首条记录=100）,3.22
2016-09-20,97.2809667673716,股价,水平指数（2016首条记录=100）,3.22
2016-09-21,98.18731117824774,股价,水平指数（2016首条记录=100）,3.25
2016-09-22,98.48942598187311,股价,水平指数（2016首条记录=100）,3.26
2016-09-23,97.58308157099698,股价,水平指数（2016首条记录=100）,3.23
2016-09-26,95.7703927492447,股价,水平指数（2016首条记录=100）,3.17
2016-09-27,96.97885196374622,股价,水平指数（2016首条记录=100）,3.21
2016-09-28,96.07250755287009,股价,水平指数（2016首条记录=100）,3.18
2016-09-29,96.07250755287009,股价,水平指数（2016首条记录=100）,3.18
2016-09-30,96.97885196374622,股价,水平指数（2016首条记录=100）,3.21
2016-10-03,96.07250755287009,股价,水平指数（2016首条记录=100）,3.18
2016-10-04,96.07250755287009,股价,水平指数（2016首条记录=100）,3.18
2016-10-05,96.07250755287009,股价,水平指数（2016首条记录=100）,3.18
2016-10-06,96.07250755287009,股价,水平指数（2016首条记录=100）,3.18
2016-10-07,96.07250755287009,股价,水平指数（2016首条记录=100）,3.18
2016-10-08,96.07250755287009,股价,水平指数（2016首条记录=100）,3.18
2016-10-09,96.07250755287009,股价,水平指数（2016首条记录=100）,3.18
2016-10-10,96.07250755287009,股价,水平指数（2016首条记录=100）,3.18
2016-10-11,96.37462235649546,股价,水平指数（2016首条记录=100）,3.19
2016-10-12,96.07250755287009,股价,水平指数（2016首条记录=100）,3.18
2016-10-13,96.07250755287009,股价,水平指数（2016首条记录=100）,3.18
2016-10-14,95.7703927492447,股价,水平指数（2016首条记录=100）,3.17
2016-10-17,97.88519637462235,股价,水平指数（2016首条记录=100）,3.24
2016-10-18,98.18731117824774,股价,水平指数（2016首条记录=100）,3.25
2016-10-19,98.18731117824774,股价,水平指数（2016首条记录=100）,3.25
2016-10-20,97.88519637462235,股价,水平指数（2016首条记录=100）,3.24
2016-10-21,97.88519637462235,股价,水平指数（2016首条记录=100）,3.24
2016-10-24,98.79154078549848,股价,水平指数（2016首条记录=100）,3.27
2016-10-25,99.69788519637461,股价,水平指数（2016首条记录=100）,3.3
2016-10-26,99.09365558912387,股价,水平指数（2016首条记录=100）,3.28
2016-10-27,98.18731117824774,股价,水平指数（2016首条记录=100）,3.25
2016-10-28,97.88519637462235,股价,水平指数（2016首条记录=100）,3.24
2016-10-31,99.09365558912387,股价,水平指数（2016首条记录=100）,3.28
2016-11-01,99.39577039274924,股价,水平指数（2016首条记录=100）,3.29
2016-11-02,103.62537764350454,股价,水平指数（2016首条记录=100）,3.43
2016-11-03,102.41691842900302,股价,水平指数（2016首条记录=100）,3.39
2016-11-04,100.90634441087613,股价,水平指数（2016首条记录=100）,3.34
2016-11-07,101.2084592145015,股价,水平指数（2016首条记录=100）,3.35
2016-11-08,101.81268882175226,股价,水平指数（2016首条记录=100）,3.37
2016-11-09,108.45921450151057,股价,水平指数（2016首条记录=100）,3.59
2016-11-10,105.13595166163142,股价,水平指数（2016首条记录=100）,3.48
2016-11-11,108.1570996978852,股价,水平指数（2016首条记录=100）,3.58
2016-11-14,109.3655589123867,股价,水平指数（2016首条记录=100）,3.62
2016-11-15,109.66767371601209,股价,水平指数（2016首条记录=100）,3.63
2016-11-16,108.45921450151057,股价,水平指数（2016首条记录=100）,3.59
2016-11-17,108.1570996978852,股价,水平指数（2016首条记录=100）,3.58
2016-11-18,105.74018126888217,股价,水平指数（2016首条记录=100）,3.5
2016-11-21,105.74018126888217,股价,水平指数（2016首条记录=100）,3.5
2016-11-22,106.94864048338368,股价,水平指数（2016首条记录=100）,3.54
2016-11-23,106.04229607250755,股价,水平指数（2016首条记录=100）,3.51
2016-11-24,106.34441087613293,股价,水平指数（2016首条记录=100）,3.52
2016-11-25,106.04229607250755,股价,水平指数（2016首条记录=100）,3.51
2016-11-28,111.78247734138972,股价,水平指数（2016首条记录=100）,3.7
2016-11-29,110.57401812688822,股价,水平指数（2016首条记录=100）,3.66
2016-11-30,107.55287009063444,股价,水平指数（2016首条记录=100）,3.56
2016-12-01,110.27190332326283,股价,水平指数（2016首条记录=100）,3.65
2016-12-02,107.85498489425981,股价,水平指数（2016首条记录=100）,3.57
2016-12-05,105.74018126888217,股价,水平指数（2016首条记录=100）,3.5
2016-12-06,104.83383685800604,股价,水平指数（2016首条记录=100）,3.47
2016-12-07,105.13595166163142,股价,水平指数（2016首条记录=100）,3.48
2016-12-08,106.34441087613293,股价,水平指数（2016首条记录=100）,3.52
2016-12-09,106.34441087613293,股价,水平指数（2016首条记录=100）,3.52
2016-12-12,103.02114803625378,股价,水平指数（2016首条记录=100）,3.41
2016-12-13,103.92749244712991,股价,水平指数（2016首条记录=100）,3.44
2016-12-14,107.25075528700906,股价,水平指数（2016首条记录=100）,3.55
2016-12-15,105.13595166163142,股价,水平指数（2016首条记录=100）,3.48
2016-12-16,104.53172205438067,股价,水平指数（2016首条记录=100）,3.46
2016-12-19,104.53172205438067,股价,水平指数（2016首条记录=100）,3.46
2016-12-20,102.41691842900302,股价,水平指数（2016首条记录=100）,3.39
2016-12-21,103.32326283987915,股价,水平指数（2016首条记录=100）,3.42
2016-12-22,102.41691842900302,股价,水平指数（2016首条记录=100）,3.39
2016-12-23,100.90634441087613,股价,水平指数（2016首条记录=100）,3.34
2016-12-26,99.69788519637461,股价,水平指数（2016首条记录=100）,3.3
2016-12-27,99.69788519637461,股价,水平指数（2016首条记录=100）,3.3
2016-12-28,99.69788519637461,股价,水平指数（2016首条记录=100）,3.3
2016-12-29,100.90634441087613,股价,水平指数（2016首条记录=100）,3.34
2016-12-30,100.90634441087613,股价,水平指数（2016首条记录=100）,3.34
2016-12-31,101.51057401812689,股价,水平指数（2016首条记录=100）,3.36
2016-01-01,99.99999999999999,A500指数,水平指数（2016首条记录=100）,1461.800983439483
2016-01-04,99.99999999999999,A500指数,水平指数（2016首条记录=100）,1461.800983439483
2016-01-05,99.80802439172756,A500指数,水平指数（2016首条记录=100）,1458.9946821097926
2016-01-06,101.70056820509511,A500指数,水平指数（2016首条记录=100）,1486.6599061856225
2016-01-07,94.54133297911036,A500指数,水平指数（2016首条记录=100）,1382.0061352454316
2016-01-08,96.08684587204027,A500指数,水平指数（2016首条记录=100）,1404.598457913465
2016-01-11,91.01582954592007,A500指数,水平指数（2016首条记录=100）,1330.4702913878632
2016-01-12,91.53556899340673,A500指数,水平指数（2016首条记录=100）,1338.067847742546
2016-01-13,89.40968493604744,A500指数,水平指数（2016首条记录=100）,1306.9916536852847
2016-01-14,91.60734880244911,A500指数,水平指数（2016首条记录=100）,1339.1171256970385
2016-01-15,88.64213010493857,A500指数,水平指数（2016首条记录=100）,1295.771529615698
2016-01-18,92.06181356367759,A500指数,水平指数（2016首条记录=100）,1345.7604960460624
2016-01-19,92.06181356367759,A500指数,水平指数（2016首条记录=100）,1345.7604960460624
2016-01-20,90.72148515429183,A500指数,水平指数（2016首条记录=100）,1326.1675621763425
2016-01-21,87.87390489858093,A500指数,水平指数（2016首条记录=100）,1284.541605994132
2016-01-22,88.88716467271409,A500指数,水平指数（2016首条记录=100）,1299.3534473372074
2016-01-25,89.36444702111311,A500指数,水平指数（2016首条记录=100）,1306.3303653998871
2016-01-26,83.81694286540727,A500指数,水平指数（2016首条记录=100）,1225.236895095433
2016-01-27,83.46819876377839,A500指数,水平指数（2016首条记录=100）,1220.1389503881348
2016-01-28,80.96938743840929,A500指数,水平指数（2016首条记录=100）,1183.611301859592
2016-01-29,83.58874216498928,A500指数,水平指数（2016首条记录=100）,1221.9010550125072
2016-02-01,82.40158208558705,A500指数,水平指数（2016首条记录=100）,1204.5471372968043
2016-02-02,84.3683389218628,A500指数,水平指数（2016首条记录=100）,1233.2972080713464
2016-02-03,84.13144817192396,A500指数,水平指数（2016首条记录=100）,1229.8343367590633
2016-02-04,85.31756544538366,A500指数,水平指数（2016首条记录=100）,1247.1730107272429
2016-02-05,84.82312645635919,A500指数,水平指数（2016首条记录=100）,1239.945296723175
2016-02-06,87.32079566093412,A500指数,水平指数（2016首条记录=100）,1276.4562497187164
2016-02-08,87.32079566093412,A500指数,水平指数（2016首条记录=100）,1276.4562497187164
2016-02-09,87.32079566093412,A500指数,水平指数（2016首条记录=100）,1276.4562497187164
2016-02-10,87.32079566093412,A500指数,水平指数（2016首条记录=100）,1276.4562497187164
2016-02-11,87.32079566093412,A500指数,水平指数（2016首条记录=100）,1276.4562497187164
2016-02-12,87.32079566093412,A500指数,水平指数（2016首条记录=100）,1276.4562497187164
2016-02-14,87.32079566093412,A500指数,水平指数（2016首条记录=100）,1276.4562497187164
2016-02-15,87.32079566093412,A500指数,水平指数（2016首条记录=100）,1276.4562497187164
2016-02-16,87.32079566093412,A500指数,水平指数（2016首条记录=100）,1276.4562497187164
2016-02-17,88.10674856831434,A500指数,水平指数（2016首条记录=100）,1287.9453170481715
2016-02-18,87.76272192213965,A500指数,水平指数（2016首条记录=100）,1282.916332151096
2016-02-19,87.83862329752621,A500指数,水平指数（2016首条记录=100）,1284.0258592029409
2016-02-22,89.58842684033523,A500指数,水平指数（2016首条记录=100）,1309.6045045999822
2016-02-23,88.77757073389952,A500指数,水平指数（2016首条记录=100）,1297.7514020618257
2016-02-24,89.32822192896754,A500指数,水平指数（2016首条记录=100）,1305.8008266466513
2016-02-25,83.66392350770124,A500指数,水平指数（2016首条记录=100）,1223.0000566196336
2016-02-26,84.22917398596431,A500指数,水平指数（2016首条记录=100）,1231.2628936697795
2016-02-29,81.53719527410279,A500指数,水平指数（2016首条记录=100）,1191.9115223858062
2016-03-01,82.97601918762933,A500指数,水平指数（2016首条记录=100）,1212.9442645036997
2016-03-02,86.30753588680092,A500指数,水平指数（2016首条记录=100）,1261.6444083756405
2016-03-03,86.55885211894443,A500指数,水平指数（2016首条记录=100）,1265.3181515286574
2016-03-04,86.69650250335499,A500指数,水平指数（2016首条记录=100）,1267.330326201679
2016-03-07,87.40608228980322,A500指数,水平指数（2016首条记录=100）,1277.7029704982672
2016-03-08,87.69722377746521,A500指数,水平指数（2016首条记录=100）,1281.9588796281105
2016-03-09,86.5461894753569,A500指数,水平指数（2016首条记录=100）,1265.1330488801652
2016-03-10,85.00566715372327,A500指数,水平指数（2016首条记录=100）,1242.61367843242
2016-03-11,85.04147015774923,A500指数,水平指数（2016首条记录=100）,1243.1370470973727
2016-03-14,86.69722253602957,A500指数,水平指数（2016首条记录=100）,1267.3408516463974
2016-03-15,86.72408720340552,A500指数,水平指数（2016首条记录=100）,1267.7335596182966
2016-03-16,86.86322731059106,A500指数,水平指数（2016首条记录=100）,1269.7675110734936
2016-03-17,88.27868740526294,A500指数,水平指数（2016首条记录=100）,1290.4587206576007
2016-03-18,89.91909563896073,A500指数,水平指数（2016首条记录=100）,1314.438224350217
2016-03-21,91.83860343455585,A500指数,水平指数（2016首条记录=100）,1342.4976081834243
2016-03-22,91.3897747911595,A500指数,水平指数（2016首条记录=100）,1335.936626660298
2016-03-23,91.7622303136239,A500指数,水平指数（2016首条记录=100）,1341.3811851505575
2016-03-24,90.38945077645594,A500指数,水平指数（2016首条记录=100）,1321.3138803757802
2016-03-25,90.17815842953426,A500指数,水平指数（2016首条记录=100）,1318.2252067705467
2016-03-28,90.17815842953426,A500指数,水平指数（2016首条记录=100）,1318.2252067705467
2016-03-29,88.94896333916394,A500指数,水平指数（2016首条记录=100）,1300.2568208511236
2016-03-30,91.44079779620344,A500指数,水平指数（2016首条记录=100）,1336.682481449811
2016-03-31,91.54162719935842,A500指数,水平指数（2016首条记录=100）,1338.1564066567266
2016-04-01,91.5472384884776,A500指数,水平指数（2016首条记录=100）,1338.2384325362545
2016-04-04,93.0105186842272,A500指数,水平指数（2016首条记录=100）,1359.628676828197
2016-04-05,93.0105186842272,A500指数,水平指数（2016首条记录=100）,1359.628676828197
2016-04-06,93.01478922284888,A500指数,水平指数（2016首条记录=100）,1359.691103603767
2016-04-07,91.62341297970626,A500指数,水平指数（2016首条记录=100）,1339.3519519981649
2016-04-08,90.94616017747566,A500指数,水平指数（2016首条记录=100）,1329.4518638747866
2016-04-11,92.29475654826268,A500指数,水平指数（2016首条记录=100）,1349.1656588855806
2016-04-12,91.94474618227503,A500指数,水平指数（2016首条记录=100）,1344.0492039134328
2016-04-13,93.1211802576972,A500指数,水平指数（2016首条记录=100）,1361.2463287974715
2016-04-14,93.60993347146375,A500指数,水平指数（2016首条记录=100）,1368.3909280829027
2016-04-15,93.50478387226123,A500指数,水平指数（2016首条记录=100）,1366.8538502076779
2016-04-18,92.2348200352816,A500指数,水平指数（2016首条记录=100）,1348.2895063493836
2016-04-19,92.49224413080263,A500指数,水平指数（2016首条记录=100）,1352.0525343093204
2016-04-20,90.24877128906954,A500指数,水平指数（2016首条记录=100）,1319.2574262456683
2016-04-21,89.65399947114842,A500指数,水平指数（2016首条记录=100）,1310.5630459620766
2016-04-22,90.09612436205725,A500指数,水平指数（2016首条记录=100）,1317.0260319654126
2016-04-25,89.71674162868908,A500指数,水平指数（2016首条记录=100）,1311.480211438037
2016-04-26,90.30535592580684,A500指数,水平指数（2016首条记录=100）,1320.0845810219698
2016-04-27,89.94571201920749,A500指数,水平指数（2016首条记录=100）,1314.8273028584204
2016-04-28,89.74405321289753,A500指数,水平指数（2016首条记录=100）,1311.8794524445889
2016-04-29,89.65911418600929,A500指数,水平指数（2016首条记录=100）,1310.6378129142126
2016-05-02,91.54495424688928,A500指数,水平指数（2016首条记录=100）,1338.2050414702521
2016-05-03,91.54495424688928,A500指数,水平指数（2016首条记录=100）,1338.2050414702521
2016-05-04,91.42498190607547,A500指数,水平指数（2016首条记录=100）,1336.4512846123805
2016-05-05,91.60181199946867,A500指数,水平指数（2016首条记录=100）,1339.0361886566193
2016-05-06,88.95983831542148,A500指数,水平指数（2016首条记录=100）,1300.4157913610052
2016-05-09,86.79785330948123,A500指数,水平指数（2016首条记录=100）,1268.8118732823564
2016-05-10,86.87119732743734,A500指数,水平指数（2016首条记录=100）,1269.884016858133
2016-05-11,87.08499737436362,A500指数,水平指数（2016首条记录=100）,1273.0093480466953
2016-05-12,87.21266661618162,A500指数,水平指数（2016首条记录=100）,1274.8756182791406
2016-05-13,86.82526420854133,A500指数,水平指数（2016首条记录=100）,1269.2125660743866
2016-05-16,87.5831854990385,A500指数,水平指数（2016首条记录=100）,1280.2918669525716
2016-05-17,87.42313961557706,A500指数,水平指数（2016首条记录=100）,1277.9523146541776
2016-05-18,86.41052538797967,A500指数,水平指数（2016首条记录=100）,1263.149909916711
2016-05-19,86.42475224048098,A500指数,水平指数（2016首条记录=100）,1263.3578781864876
2016-05-20,87.00261570490578,A500指数,水平指数（2016首条记录=100）,1271.8050919923867
2016-05-23,87.44980565324964,A500指数,水平指数（2016首条记录=100）,1278.3421190551198
2016-05-24,86.71619167269799,A500指数,水平指数（2016首条记录=100）,1267.6181426727662
2016-05-25,86.53859188920435,A500指数,水平指数（2016首条记录=100）,1265.02198729107
2016-05-26,86.73697330540932,A500指数,水平指数（2016首条记录=100）,1267.9219287841152
2016-05-27,86.6864468746237,A500指数,水平指数（2016首条记录=100）,1267.1833329219942
2016-05-30,89.55970001949055,A500指数,水平指数（2016首条记录=100）,1309.1845756503635
2016-05-31,89.55970001949055,A500指数,水平指数（2016首条记录=100）,1309.1845756503635
2016-06-01,89.49720614907906,A500指数,水平指数（2016首条记录=100）,1308.271039638099
2016-06-02,89.76677148521638,A500指数,水平指数（2016首条记录=100）,1312.2115483727664
2016-06-03,90.43992754981574,A500指数,水平指数（2016首条记录=100）,1322.0517503451622
2016-06-06,90.2518252207583,A500指数,水平指数（2016首条记录=100）,1319.3020686491282
2016-06-07,90.1834221166726,A500指数,水平指数（2016首条记录=100）,1318.3021514009004
2016-06-08,89.82571484968075,A500指数,水平指数（2016首条记录=100）,1313.073183054179
2016-06-09,86.84855354125725,A500指数,水平指数（2016首条记录=100）,1269.5530097690644
2016-06-10,86.84855354125725,A500指数,水平指数（2016首条记录=100）,1269.5530097690644
2016-06-12,86.84855354125725,A500指数,水平指数（2016首条记录=100）,1269.5530097690644
2016-06-13,86.84855354125725,A500指数,水平指数（2016首条记录=100）,1269.5530097690644
2016-06-14,87.04551972082594,A500指数,水平指数（2016首条记录=100）,1272.4322633190427
2016-06-15,88.5724359077812,A500指数,水平指数（2016首条记录=100）,1294.7527391562512
2016-06-16,88.03392595332947,A500指数,水平指数（2016首条记录=100）,1286.8807953461564
2016-06-17,88.57298213946537,A500指数,水平指数（2016首条记录=100）,1294.7607239763822
2016-06-20,88.61109421379261,A500指数,水平指数（2016首条记录=100）,1295.3178466537072
2016-06-21,88.14903186641159,A500指数,水平指数（2016首条记录=100）,1288.563414715588
2016-06-22,89.0374528719993,A500指数,水平指数（2016首条记录=100）,1301.550361712352
2016-06-23,88.64014380790522,A500指数,水平指数（2016首条记录=100）,1295.7424939061304
2016-06-24,87.58055365546933,A500指数,水平指数（2016首条记录=100）,1280.2533946373946
2016-06-27,89.04015920170724,A500指数,水平指数（2016首条记录=100）,1301.5899228666376
2016-06-28,89.57559039575726,A500指数,水平指数（2016首条记录=100）,1309.4168613269028
2016-06-29,89.97317257569344,A500指数,水平指数（2016首条记录=100）,1315.22872154319
2016-06-30,90.09729131156435,A500指数,水平指数（2016首条记录=100）,1317.0430904447835
2016-07-01,90.06685130952837,A500指数,水平指数（2016首条记录=100）,1316.5981181956627
2016-07-04,91.58222214497734,A500指数,水平指数（2016首条记录=100）,1338.7498239710108
2016-07-05,91.58222214497734,A500指数,水平指数（2016首条记录=100）,1338.7498239710108
2016-07-06,91.89851511882401,A500指数,水平指数（2016首条记录=100）,1343.3733977732513
2016-07-07,91.72553347593292,A500指数,水平指数（2016首条记录=100）,1340.8447504162996
2016-07-08,91.29222277810952,A500指数,水平指数（2016首条记录=100）,1334.5106103741687
2016-07-11,91.62018524702708,A500指数,水平指数（2016首条记录=100）,1339.304768970118
2016-07-12,93.3905221354183,A500指数,水平指数（2016首条记录=100）,1365.1835710148125
2016-07-13,93.79162999258862,A500指数,水平指数（2016首条记录=100）,1371.0469696155817
2016-07-14,93.72034675780459,A500指数,水平指数（2016首条记录=100）,1370.0049505884813
2016-07-15,93.62758668634756,A500指数,水平指数（2016首条记录=100）,1368.6489829516831
2016-07-18,93.31002744814215,A500指数,水平指数（2016首条记录=100）,1364.0068988845933
2016-07-19,93.0915099457617,A500指数,水平指数（2016首条记录=100）,1360.8126078858086
2016-07-20,92.81484359773017,A500指数,水平指数（2016首条记录=100）,1356.7682964894377
2016-07-21,93.22560982422513,A500指数,水平指数（2016首条记录=100）,1362.7728812279781
2016-07-22,92.50570129320351,A500指数,水平指数（2016首条记录=100）,1352.2492512416395
2016-07-25,92.67883190837212,A500指数,水平指数（2016首条记录=100）,1354.780076276809
2016-07-26,93.80563338667368,A500指数,水平指数（2016首条记录=100）,1371.2516713680318
2016-07-27,91.84652379397632,A500指数,水平指数（2016首条记录=100）,1342.6133880753243
2016-07-28,92.05496083891255,A500指数,水平指数（2016首条记录=100）,1345.6603228480546
