,volume_growth_5,volume_growth_10,Volume_source_date,Actual_trading_day
2012-11-30,-0.12093255948183124,-0.008731869999417219,2012-11-30,True
2012-12-03,-0.20879408416590928,-0.08390948522706643,2012-12-03,True
2012-12-04,0.16564032801959105,0.2886714593236286,2012-12-04,True
2012-12-05,0.8342095508453604,1.043349189752926,2012-12-05,True
2012-12-06,-0.0292145297579407,0.0771186877442831,2012-12-06,True
2012-12-07,1.0655481771834507,1.2054098564106184,2012-12-07,True
2012-12-10,0.5832132834723986,0.8709624222798149,2012-12-10,True
2012-12-11,-0.325650778127223,-0.13018672862826663,2012-12-11,True
2012-12-12,0.30924579231509886,0.66200811349199,2012-12-12,True
2012-12-13,-0.1456318326304462,0.06173937341784175,2012-12-13,True
2012-12-14,0.9466417295367249,1.4473043361891609,2012-12-14,True
2012-12-17,0.46841535129186074,0.7800691247714064,2012-12-17,True
2012-12-18,-0.19338936894812875,-0.06263554251045178,2012-12-18,True
2012-12-19,-0.22495642384148118,-0.07843477795605858,2012-12-19,True
2012-12-20,-0.42084109583996976,-0.33196545878791217,2012-12-20,True
2012-12-21,-0.3115381474722082,-0.22643079519985965,2012-12-21,True
2012-12-24,-0.3791833364644207,-0.4004666331956874,2012-12-24,True
2012-12-25,0.8598348248284569,0.5250015921582685,2012-12-25,True
2012-12-26,1.291515827953733,0.9556243913416387,2012-12-26,True
2012-12-27,0.10130548623667779,0.07474272257929515,2012-12-27,True
2012-12-28,-0.1854325019761589,-0.1628321370861514,2012-12-28,True
2012-12-31,0.06824109650274957,0.21112383338827834,2012-12-31,True
2013-01-01,0.06824109650274957,0.21112383338827834,2012-12-31,False
2013-01-02,0.06824109650274957,0.21112383338827834,2012-12-31,False
2013-01-03,0.06824109650274957,0.21112383338827834,2012-12-31,False
2013-01-04,-0.05312849011079501,0.21947245863502252,2013-01-04,True
2013-01-05,-0.05312849011079501,0.21947245863502252,2013-01-04,False
2013-01-06,-0.05312849011079501,0.21947245863502252,2013-01-04,False
2013-01-07,-0.19443067613856657,-0.017993033820039694,2013-01-07,True
2013-01-08,-0.21831241891229292,-0.18708717321056056,2013-01-08,True
2013-01-09,-0.23386454434305437,-0.25773706351765235,2013-01-09,True
2013-01-10,0.2619175868201047,0.18953478385128397,2013-01-10,True
2013-01-11,-0.09508269106903533,-0.19173367794993634,2013-01-11,True
2013-01-13,-0.09508269106903533,-0.19173367794993634,2013-01-11,False
2013-01-14,0.38066609099087256,0.20681635224759298,2013-01-14,True
2013-01-15,0.6713159243506166,0.6339796614851043,2013-01-15,True
2013-01-16,0.6433958138934195,0.7755084301384048,2013-01-16,True
2013-01-17,-0.35003683108584926,-0.2335465849071161,2013-01-17,True
2013-01-18,-0.3065710069501745,-0.20232571819444234,2013-01-18,True
2013-01-20,-0.3065710069501745,-0.20232571819444234,2013-01-18,False
2013-01-21,-0.34120781481172857,-0.2228909173237239,2013-01-21,True
2013-01-22,-0.2522535552920705,-0.164943960906625,2013-01-22,True
2013-01-23,-0.42275872188490304,-0.43575409184748726,2013-01-23,True
2013-01-24,0.26580264249463914,-0.03536572727319365,2013-01-24,True
2013-01-25,-0.3657731489312379,-0.4901190737076031,2013-01-25,True
2013-01-27,-0.3657731489312379,-0.4901190737076031,2013-01-25,False
2013-01-28,0.10110144536760823,-0.16084138277398086,2013-01-28,True
2013-01-29,0.3688011459411271,0.0876641793057984,2013-01-29,True
2013-01-30,-0.06214930776120553,-0.17827139536859282,2013-01-30,True
2013-01-31,1.028828791917097,1.0785985421554325,2013-01-31,True
2013-02-01,-0.05666878354268712,0.018834187887390996,2013-02-01,True
2013-02-03,-0.05666878354268712,0.018834187887390996,2013-02-01,False
2013-02-04,0.4692357504113618,0.7028842947862768,2013-02-04,True
2013-02-05,0.2358100792709037,0.5036172993738501,2013-02-05,True
2013-02-06,-0.36503961489047876,-0.22059361676892875,2013-02-06,True
2013-02-07,-0.2706893363234616,-0.11512771414339007,2013-02-07,True
2013-02-08,-0.3055136062465921,-0.25143030873679506,2013-02-08,True
2013-02-11,-0.3055136062465921,-0.25143030873679506,2013-02-08,False
2013-02-12,-0.3055136062465921,-0.25143030873679506,2013-02-08,False
2013-02-13,-0.3055136062465921,-0.25143030873679506,2013-02-08,False
2013-02-14,-0.3055136062465921,-0.25143030873679506,2013-02-08,False
2013-02-15,-0.3055136062465921,-0.25143030873679506,2013-02-08,False
2013-02-16,-0.3055136062465921,-0.25143030873679506,2013-02-08,False
2013-02-17,-0.3055136062465921,-0.25143030873679506,2013-02-08,False
2013-02-18,0.5795482827193341,0.6235795451732509,2013-02-18,True
2013-02-19,-0.09667851041403652,-0.11146468938553489,2013-02-19,True
2013-02-20,-0.4050079966996174,-0.45809481496389737,2013-02-20,True
2013-02-21,0.24639991049594911,0.10907366838570232,2013-02-21,True
2013-02-22,-0.45454340605094856,-0.46311440132077675,2013-02-22,True
2013-02-25,-0.5302194922816734,-0.5404369865989993,2013-02-25,True
2013-02-26,-0.060534718540286026,-0.22327899502440995,2013-02-26,True
2013-02-27,-0.316240849009886,-0.4324572063768263,2013-02-27,True
2013-02-28,0.11089948229008884,-0.0768614049617462,2013-02-28,True
2013-03-01,-0.017779138392291505,-0.2785357188448542,2013-03-01,True
2013-03-04,0.28007941909172973,-0.03384589178155728,2013-03-04,True
2013-03-05,0.3512075542121551,0.2599567640524034,2013-03-05,True
2013-03-06,0.19866050332977991,0.19226694554661972,2013-03-06,True
2013-03-07,0.03151456644255646,0.09204066596224214,2013-03-07,True
2013-03-08,-0.07558852987624642,0.045614844906539664,2013-03-08,True
2013-03-11,-0.24802471411946225,-0.14022397798418051,2013-03-11,True
2013-03-12,0.12121915890833401,0.20525214297121885,2013-03-12,True
2013-03-13,-0.10487244242793037,-0.06543977872677742,2013-03-13,True
2013-03-14,-0.14453278598375818,-0.16584711719713963,2013-03-14,True
2013-03-15,1.8091899508830136,1.6613010919106799,2013-03-15,True
2013-03-18,-0.34551884345190853,-0.2913090885078228,2013-03-18,True
2013-03-19,-0.2501395861372332,-0.17100847993715662,2013-03-19,True
2013-03-20,0.20794600687097753,0.3212949313695508,2013-03-20,True
2013-03-21,-0.19747266096358984,-0.07065129862138653,2013-03-21,True
2013-03-22,-0.3039877361721589,-0.1662679032975921,2013-03-22,True
2013-03-25,-0.3425702210699565,-0.39973234346116127,2013-03-25,True
2013-03-26,-0.19851416229033692,-0.27938072078910536,2013-03-26,True
2013-03-27,-0.4131599910275654,-0.46994169874653857,2013-03-27,True
2013-03-28,0.7212745383973298,0.3184688781188245,2013-03-28,True
2013-03-29,-0.25455723587806367,-0.41245075132554765,2013-03-29,True
2013-04-01,0.051492250336820256,-0.06720927015272016,2013-04-01,True
2013-04-02,-0.3626007008954495,-0.4127723332643163,2013-04-02,True
2013-04-03,-0.2685276360626807,-0.34006981376900325,2013-04-03,True
2013-04-04,-0.2685276360626807,-0.34006981376900325,2013-04-03,False
2013-04-05,-0.2685276360626807,-0.34006981376900325,2013-04-03,False
2013-04-07,-0.2685276360626807,-0.34006981376900325,2013-04-03,False
2013-04-08,0.23152454217891827,0.23201461920630284,2013-04-08,True
2013-04-09,-0.15314035379385726,-0.2309121140726622,2013-04-09,True
2013-04-10,-0.1138019167753983,-0.16998834551237396,2013-04-10,True
2013-04-11,-0.11907867551373075,-0.222038748437416,2013-04-11,True
2013-04-12,-0.5637743327828448,-0.5981388413886113,2013-04-12,True
2013-04-15,1.9570585532870322,1.5905493612773371,2013-04-15,True
2013-04-16,0.6627068985560041,0.7431877216493123,2013-04-16,True
2013-04-17,-0.2803181151136429,-0.1832858882575693,2013-04-17,True
2013-04-18,-0.3811288162324381,-0.27584563054694133,2013-04-18,True
2013-04-19,-0.01977045678893441,0.13934744060876803,2013-04-19,True
2013-04-22,-0.45236116334531096,-0.30789177001424783,2013-04-22,True
2013-04-23,-0.17018902309426187,-0.15805073215372323,2013-04-23,True
2013-04-24,-0.08918803559480448,-0.22747573039130597,2013-04-24,True
2013-04-25,-0.1341064595888446,-0.2749343572118479,2013-04-25,True
2013-04-26,-0.16692672349732018,-0.30140136856300503,2013-04-26,True
2013-04-27,-0.16692672349732018,-0.30140136856300503,2013-04-26,False
2013-04-28,-0.16692672349732018,-0.30140136856300503,2013-04-26,False
2013-04-29,-0.16692672349732018,-0.30140136856300503,2013-04-26,False
2013-04-30,-0.16692672349732018,-0.30140136856300503,2013-04-26,False
2013-05-01,-0.16692672349732018,-0.30140136856300503,2013-04-26,False
2013-05-02,0.0447458798892757,-0.2411118318215263,2013-05-02,True
2013-05-03,-0.06072273370268133,-0.18994534877950853,2013-05-03,True
2013-05-06,0.00929400456428442,-0.06007664510316968,2013-05-06,True
2013-05-07,-0.08674922188035317,-0.1467111337859074,2013-05-07,True
2013-05-08,0.007003507515023433,-0.06728216387928343,2013-05-08,True
2013-05-09,-0.180444088763689,-0.19223170572780568,2013-05-09,True
2013-05-10,-0.142441048130021,-0.18443822503821328,2013-05-10,True
2013-05-13,0.005508391438419302,-0.04613864230216391,2013-05-13,True
2013-05-14,0.3670218031647563,0.28613645482540995,2013-05-14,True
2013-05-15,-0.25998467288049265,-0.2740118659046411,2013-05-15,True
2013-05-16,0.3883911341597328,0.3126191010470192,2013-05-16,True
2013-05-17,0.36728038062586443,0.3904138538290731,2013-05-17,True
2013-05-20,0.9192088159736567,1.0842619547555081,2013-05-20,True
2013-05-21,-0.15575896241011633,0.00669495521163932,2013-05-21,True
2013-05-22,-0.13104622985053982,0.0015881040923999556,2013-05-22,True
2013-05-23,-0.2605161213074756,-0.10260090046857084,2013-05-23,True
2013-05-24,-0.30456934626508203,-0.1974357098140982,2013-05-24,True
2013-05-27,-0.21950716902405687,-0.16301591579676344,2013-05-27,True
2013-05-28,1.5264591675623778,1.2211272321979072,2013-05-28,True
2013-05-29,0.20974284408059685,0.2268078887433378,2013-05-29,True
2013-05-30,-0.11409820921384284,-0.09828452187587144,2013-05-30,True
2013-05-31,-0.16650772361640065,-0.12396360065661371,2013-05-31,True
2013-06-03,-0.19788740612395972,-0.11563996489430695,2013-06-03,True
2013-06-04,-0.36910821266436156,-0.23488176244914893,2013-06-04,True
2013-06-05,-0.4149312492619087,-0.42896191596597133,2013-06-05,True
2013-06-06,-0.4207853158267376,-0.49724475760798803,2013-06-06,True
2013-06-07,-0.024553995668660122,-0.22731469306427532,2013-06-07,True
2013-06-08,-0.024553995668660122,-0.22731469306427532,2013-06-07,False
2013-06-09,-0.024553995668660122,-0.22731469306427532,2013-06-07,False
2013-06-10,-0.024553995668660122,-0.22731469306427532,2013-06-07,False
2013-06-11,-0.024553995668660122,-0.22731469306427532,2013-06-07,False
2013-06-12,-0.024553995668660122,-0.22731469306427532,2013-06-07,False
2013-06-13,0.7660313336067701,0.31438656283411026,2013-06-13,True
2013-06-14,0.062277900070119685,-0.1861765535965496,2013-06-14,True
2013-06-17,-0.0991444175646804,-0.2076097347488065,2013-06-17,True
2013-06-18,-0.23006535669359562,-0.25476928684417544,2013-06-18,True
2013-06-19,-0.0692537699145529,-0.028215071864580277,2013-06-19,True
2013-06-20,0.20719204869545482,0.3015615300408456,2013-06-20,True
2013-06-21,0.5457349574844075,0.5572491734978287,2013-06-21,True
2013-06-24,0.4924148028678559,0.5676170315808522,2013-06-24,True
2013-06-25,0.7173452763007968,0.8862785813752483,2013-06-25,True
2013-06-26,0.13579848829612273,0.34015598084158527,2013-06-26,True
2013-06-27,-0.10264769848888378,0.09574234917711699,2013-06-27,True
2013-06-28,-0.10609831159627026,0.1283879668679393,2013-06-28,True
2013-07-01,-0.37237546143813616,-0.23643850624621776,2013-07-01,True
2013-07-02,-0.331654621111939,-0.2505241605062182,2013-07-02,True
2013-07-03,0.00043460160572128537,-0.048543420304820284,2013-07-03,True
2013-07-04,0.13369488288887577,-0.003408977586801254,2013-07-04,True
2013-07-05,1.9577464834902192,1.5604007348256137,2013-07-05,True
2013-07-08,0.3299416588794659,0.3545758905770664,2013-07-08,True
2013-07-09,-0.33369436519155515,-0.2536309677188877,2013-07-09,True
2013-07-10,-0.28652459005733555,-0.1406020847102808,2013-07-10,True
2013-07-11,0.6454096606652335,1.030701631572768,2013-07-11,True
2013-07-12,-0.26831197999974876,-0.03792555018100996,2013-07-12,True
2013-07-15,-0.33328831337939535,-0.2768242805158586,2013-07-15,True
2013-07-16,-0.3223923887572029,-0.3431119849619402,2013-07-16,True
2013-07-17,-0.3121520729063503,-0.34487469046443486,2013-07-17,True
2013-07-18,-0.4450268677626732,-0.47974726387570743,2013-07-18,True
2013-07-19,-0.1685843382166078,-0.41143612356949477,2013-07-19,True
2013-07-22,-0.11449350150615611,-0.34437297495935315,2013-07-22,True
2013-07-23,0.6308918244130581,0.24154460668000777,2013-07-23,True
2013-07-24,-0.1189965184855023,-0.28450940364841193,2013-07-24,True
2013-07-25,-0.37246996707480473,-0.4921068680240901,2013-07-25,True
2013-07-26,-0.5295474802201054,-0.557905331340449,2013-07-26,True
2013-07-29,-0.299289478846833,-0.33870640356356885,2013-07-29,True
2013-07-30,-0.3371989016058128,-0.3773892289269407,2013-07-30,True
2013-07-31,-0.32442581579394525,-0.4869289741944093,2013-07-31,True
2013-08-01,0.4125110122685789,-0.018955837078659554,2013-08-01,True
2013-08-02,0.3034097458485212,-0.04444507613519644,2013-08-02,True
2013-08-05,-0.08345335236477269,-0.24456105880045798,2013-08-05,True
2013-08-06,0.7126298872243064,0.4474692565506706,2013-08-06,True
2013-08-07,0.4876183591322303,0.5666061971019845,2013-08-07,True
2013-08-08,-0.062224917691550696,0.13820090491897874,2013-08-08,True
2013-08-09,1.9223372864212092,2.4894803526505407,2013-08-09,True
2013-08-12,1.3271222875712803,2.0495927194029777,2013-08-12,True
2013-08-13,-0.29203417808444565,0.027539343881646472,2013-08-13,True
2013-08-14,-0.23667577586195487,0.0648087640761621,2013-08-14,True
2013-08-15,-0.2871716686954745,-0.04849099837406212,2013-08-15,True
2013-08-16,0.8238893220620014,1.4694779873086952,2013-08-16,True
2013-08-19,-0.4049798968324214,-0.26491054722858853,2013-08-19,True
2013-08-20,-0.24247399939662084,-0.2498371603303169,2013-08-20,True
2013-08-21,-0.43916865612943423,-0.4460061970244018,2013-08-21,True
2013-08-22,-0.5652035089864459,-0.5854084508534559,2013-08-22,True
2013-08-23,-0.48127230422070655,-0.5363036363702552,2013-08-23,True
2013-08-26,-0.030006655137975402,-0.36593457318062883,2013-08-26,True
2013-08-27,-0.020466779808250624,-0.3012300262735247,2013-08-27,True
2013-08-28,8.678245037819352,5.520119507202409,2013-08-28,True
2013-08-29,1.1076694923956811,1.489749967182858,2013-08-29,True
2013-08-30,-0.2647796710782965,-0.0022494490762642316,2013-08-30,True
2013-09-02,-0.3035387520275651,0.08693638864275743,2013-09-02,True
2013-09-03,-0.5617910233920633,-0.2967685567606312,2013-09-03,True
2013-09-04,-0.555511424060797,-0.27050005966990487,2013-09-04,True
2013-09-05,-0.5916942244199259,-0.5682672013206931,2013-09-05,True
2013-09-06,-0.3386077229545995,-0.5135373051806866,2013-09-06,True
2013-09-09,0.037053793862490636,-0.3407447220105009,2013-09-09,True
2013-09-10,0.5555416483424593,-0.1266904906116959,2013-09-10,True
2013-09-11,1.643342577116091,0.5318233235380492,2013-09-11,True
2013-09-12,-0.08978495539483133,-0.1891171025689219,2013-09-12,True
2013-09-13,-0.30071585701423975,-0.2287728038028789,2013-09-13,True
2013-09-16,-0.5047904308075555,-0.4150065626551349,2013-09-16,True
2013-09-17,-0.44718682586958225,-0.3335872901153625,2013-09-17,True
2013-09-18,-0.4943113660130499,-0.4352436854035673,2013-09-18,True
2013-09-19,-0.4943113660130499,-0.4352436854035673,2013-09-18,False
2013-09-20,-0.4943113660130499,-0.4352436854035673,2013-09-18,False
2013-09-22,-0.4943113660130499,-0.4352436854035673,2013-09-18,False
2013-09-23,-0.2826423449497585,-0.4301158474831188,2013-09-23,True
2013-09-24,0.05449123000713718,-0.270394091568279,2013-09-24,True
2013-09-25,-0.14095510988937288,-0.43888090084635334,2013-09-25,True
2013-09-26,-0.14783050460580993,-0.4385668685330075,2013-09-26,True
2013-09-27,-0.27526469993630154,-0.5086372820521383,2013-09-27,True
2013-09-29,-0.27526469993630154,-0.5086372820521383,2013-09-27,False
2013-09-30,-0.45560920672626637,-0.547347155379525,2013-09-30,True
2013-10-01,-0.45560920672626637,-0.547347155379525,2013-09-30,False
2013-10-02,-0.45560920672626637,-0.547347155379525,2013-09-30,False
2013-10-03,-0.45560920672626637,-0.547347155379525,2013-09-30,False
2013-10-04,-0.45560920672626637,-0.547347155379525,2013-09-30,False
2013-10-07,-0.45560920672626637,-0.547347155379525,2013-09-30,False
2013-10-08,0.00728028274468473,-0.14029285679010128,2013-10-08,True
2013-10-09,-0.06238890980223333,-0.21366555881325688,2013-10-09,True
2013-10-10,0.09821369410424508,-0.08899511929836557,2013-10-10,True
2013-10-11,0.283760585058636,0.0868787129857378,2013-10-11,True
2013-10-12,0.283760585058636,0.0868787129857378,2013-10-11,False
2013-10-14,0.22680941933630883,0.10581828882161903,2013-10-14,True
2013-10-15,-0.06759749842105078,-0.06470803954427595,2013-10-15,True
2013-10-16,1.8507873865623656,1.9615727280377686,2013-10-16,True
2013-10-17,0.00456776686236271,0.23332257069318163,2013-10-17,True
2013-10-18,-0.11001392731957294,0.12687308207623338,2013-10-18,True
2013-10-21,0.22539050421908358,0.5350789173555541,2013-10-21,True
2013-10-22,-0.4750402951389848,-0.3454726391957751,2013-10-22,True
2013-10-23,-0.11497713206920879,0.10600798147183088,2013-10-23,True
2013-10-24,-0.30271568252217596,-0.3043237236667796,2013-10-24,True
2013-10-25,-0.08619014745062525,-0.14545308438202065,2013-10-25,True
2013-10-28,-0.3106024599880255,-0.3720662034595429,2013-10-28,True
2013-10-29,0.26337506356145135,-0.01110460854020534,2013-10-29,True
2013-10-30,-0.3398880959388634,-0.45367923747806593,2013-10-30,True
2013-10-31,-0.20859661298601484,-0.32407063911393497,2013-10-31,True
2013-11-01,-0.36524632061481654,-0.4469127577754226,2013-11-01,True
2013-11-04,-0.4722039457284979,-0.5648946956417278,2013-11-04,True
2013-11-05,-0.2460742118111966,-0.35159422517453065,2013-11-05,True
2013-11-06,-0.13201709436528175,-0.3732645455675967,2013-11-06,True
2013-11-07,-0.12170117550499604,-0.3394789717330957,2013-11-07,True
2013-11-08,0.08368535014285827,-0.21617876835800487,2013-11-08,True
2013-11-11,0.2790252900855412,-0.009653019205881241,2013-11-11,True
2013-11-12,-0.05402488342684164,-0.18506448128323583,2013-11-12,True
2013-11-13,0.2498675624690201,0.19648509889486565,2013-11-13,True
2013-11-14,-0.06653136229299461,-0.04992895549256171,2013-11-14,True
2013-11-15,0.4644385163254381,0.5694154394196955,2013-11-15,True
2013-11-18,0.4878657984383308,0.6735942101349313,2013-11-18,True
2013-11-19,-0.17267341668695335,-0.06573812937130441,2013-11-19,True
2013-11-20,-0.08695774745546725,0.044283814923409937,2013-11-20,True
2013-11-21,0.19548202270093795,0.3299037465867345,2013-11-21,True
2013-11-22,0.6884828447413471,0.935842293443915,2013-11-22,True
2013-11-25,-0.06244700958874083,0.08088167290543402,2013-11-25,True
2013-11-26,-0.352751924624923,-0.2938407617154587,2013-11-26,True
2013-11-27,-0.22254958284273507,-0.16253107793385657,2013-11-27,True
2013-11-28,0.7339929931754656,0.8709570337356758,2013-11-28,True
2013-11-29,-0.2664321926554548,-0.1913595426743393,2013-11-29,True
2013-12-02,0.7030278570976198,0.6647890373774361,2013-12-02,True
2013-12-03,-0.1653884499254682,-0.11467479740663644,2013-12-03,True
2013-12-04,0.01755415684379713,0.10944312790937238,2013-12-04,True
2013-12-05,0.07334089693004908,0.2085196499710853,2013-12-05,True
2013-12-06,-0.3345522709591523,-0.3133532980150072,2013-12-06,True
2013-12-09,-0.3668026346000225,-0.3048068780094747,2013-12-09,True
2013-12-10,-0.39506009773442996,-0.42673447074757365,2013-12-10,True
2013-12-11,-0.0825273629122747,-0.18410562454871993,2013-12-11,True
2013-12-12,-0.3104800724949113,-0.4355516905189264,2013-12-12,True
2013-12-13,-0.009985060419849145,-0.25216216699580885,2013-12-13,True
2013-12-16,0.3581645585001949,0.015138538736284346,2013-12-16,True
2013-12-17,-0.12482072025419777,-0.2518175201785301,2013-12-17,True
2013-12-18,0.09220388089726916,-0.023594240489118623,2013-12-18,True
2013-12-19,0.06931748481847588,-0.009745503816861567,2013-12-19,True
2013-12-20,0.3921208515653807,0.45681242410076384,2013-12-20,True
2013-12-23,-0.22644008949350103,-0.1462719606009102,2013-12-23,True
2013-12-24,0.008889718504975441,0.05029593829441037,2013-12-24,True
2013-12-25,-0.26998129729738096,-0.23024177673485513,2013-12-25,True
2013-12-26,1.772246965175659,1.8642862628946997,2013-12-26,True
2013-12-27,0.14129754239977954,0.32080344041820097,2013-12-27,True
2013-12-30,-0.09063530858769542,0.021952763979757206,2013-12-30,True
2013-12-31,-0.4154276827066742,-0.30665743773490495,2013-12-31,True
2014-01-01,-0.4154276827066742,-0.30665743773490495,2013-12-31,False
2014-01-02,0.25155901986905294,0.4470591380705471,2014-01-02,True
2014-01-03,-0.3419129431940535,-0.18058696913228744,2014-01-03,True
2014-01-06,-0.03780363958972344,-0.053018336154643464,2014-01-06,True
2014-01-07,-0.5307516343976011,-0.554413567531515,2014-01-07,True
2014-01-08,-0.1325863190786506,-0.2506551632992263,2014-01-08,True
2014-01-09,-0.30175492154616257,-0.38259960277736493,2014-01-09,True
2014-01-10,0.19037711536581803,-0.13491014624894404,2014-01-10,True
2014-01-13,0.10195247744874769,-0.07530090850195725,2014-01-13,True
2014-01-14,-0.2898277776647191,-0.40502822340962796,2014-01-14,True
2014-01-15,-0.476017823308994,-0.5287608440341096,2014-01-15,True
2014-01-16,0.2426056722213481,0.036221962277069863,2014-01-16,True
2014-01-17,-0.017485952848453112,-0.06145467545252348,2014-01-17,True
2014-01-20,-0.20117388964148808,-0.2661435208507871,2014-01-20,True
2014-01-21,-0.15875473726222344,-0.25137088266300156,2014-01-21,True
2014-01-22,0.7547631191531461,0.5436178925908624,2014-01-22,True
2014-01-23,-0.1447291799844843,-0.11535594587486697,2014-01-23,True
2014-01-24,1.0614529497273004,1.0139843409273435,2014-01-24,True
2014-01-26,1.0614529497273004,1.0139843409273435,2014-01-24,False
2014-01-27,0.44538445260200077,0.5949455110068351,2014-01-27,True
2014-01-28,-0.24632480237301946,-0.07580918532617642,2014-01-28,True
2014-01-29,-0.5068309165572042,-0.38302858842245957,2014-01-29,True
2014-01-30,-0.4782465828917608,-0.42674739309706033,2014-01-30,True
2014-01-31,-0.4782465828917608,-0.42674739309706033,2014-01-30,False
2014-02-03,-0.4782465828917608,-0.42674739309706033,2014-01-30,False
2014-02-04,-0.4782465828917608,-0.42674739309706033,2014-01-30,False
2014-02-05,-0.4782465828917608,-0.42674739309706033,2014-01-30,False
2014-02-06,-0.4782465828917608,-0.42674739309706033,2014-01-30,False
2014-02-07,-0.26065622558010015,-0.17807687229740798,2014-02-07,True
2014-02-08,-0.26065622558010015,-0.17807687229740798,2014-02-07,False
2014-02-10,1.5522293972409575,1.3436720496472954,2014-02-10,True
2014-02-11,2.568600253792704,2.293197345487101,2014-02-11,True
2014-02-12,0.42175773301908537,0.5859979683060916,2014-02-12,True
2014-02-13,4.283801470027502,5.671075545127332,2014-02-13,True
2014-02-14,0.015633581387260342,0.5842877381423217,2014-02-14,True
2014-02-17,-0.25391695947578474,0.2447017630635857,2014-02-17,True
2014-02-18,-0.40565165507880097,-0.027253185909595024,2014-02-18,True
2014-02-19,-0.6305369395087776,-0.4548494872302494,2014-02-19,True
2014-02-20,-0.49116915995633303,-0.2936376242329759,2014-02-20,True
2014-02-21,-0.43184694176229255,-0.5231363592070715,2014-02-21,True
2014-02-24,-0.3479913100606884,-0.5547437528872852,2014-02-24,True
2014-02-25,-0.18816099543000286,-0.5221956816192016,2014-02-25,True
2014-02-26,1.6880312684640622,0.48286567931158153,2014-02-26,True
2014-02-27,0.13156490784527253,-0.21985936302313658,2014-02-27,True
2014-02-28,0.14337222372752212,0.05350688902648448,2014-02-28,True
2014-03-03,0.06821781975845487,0.13057373084562962,2014-03-03,True
2014-03-04,1.0796040743691036,1.4713280577917836,2014-03-04,True
2014-03-05,-0.08082402102503361,0.25989469078967775,2014-03-05,True
2014-03-06,-0.6091231977382092,-0.5286000775510564,2014-03-06,True
2014-03-07,-0.5098438067140971,-0.43394462977839543,2014-03-07,True
2014-03-10,-0.37132169895359113,-0.32456837439143815,2014-03-10,True
2014-03-11,-0.5670760996189363,-0.5679941262533622,2014-03-11,True
2014-03-12,-0.25083600011241314,-0.49368939839990966,2014-03-12,True
2014-03-13,0.02351987615764295,-0.38433844334806466,2014-03-13,True
2014-03-14,-0.3819353567775221,-0.6027632136594965,2014-03-14,True
2014-03-17,-0.25835358877844083,-0.5282577552161372,2014-03-17,True
2014-03-18,0.20471212855786503,-0.26940815039436683,2014-03-18,True
2014-03-19,-0.36905059644381477,-0.49017021072730305,2014-03-19,True
2014-03-20,0.06239373993313979,-0.07087603120615449,2014-03-20,True
2014-03-21,0.44078897458528243,0.20715766111436174,2014-03-21,True
2014-03-24,0.2110311122354529,0.13258964527705364,2014-03-24,True
2014-03-25,0.053750074019226934,0.09079188199147659,2014-03-25,True
2014-03-26,-0.33908744758996967,-0.3340356863545064,2014-03-26,True
2014-03-27,-0.0980024873805535,-0.04268908400120852,2014-03-27,True
2014-03-28,-0.19913609414399902,-0.1322043458732668,2014-03-28,True
2014-03-31,-0.2158977478325943,-0.22768456692351458,2014-03-31,True
2014-04-01,-0.3336620747154766,-0.3994816187202922,2014-04-01,True
2014-04-02,-0.021979536662760868,-0.17537785894361224,2014-04-02,True
2014-04-03,-0.21869893265246254,-0.33885342151429265,2014-04-03,True
2014-04-04,-0.1395281003038389,-0.30790525414508363,2014-04-04,True
2014-04-07,-0.1395281003038389,-0.30790525414508363,2014-04-04,False
2014-04-08,0.7815947888473724,0.44922513875922676,2014-04-08,True
2014-04-09,0.8932167041381687,0.7419830780850596,2014-04-09,True
2014-04-10,1.0199327452837004,1.1938234410481692,2014-04-10,True
2014-04-11,0.04277786788233029,0.23507183780508134,2014-04-11,True
2014-04-14,-0.39471650340265363,-0.22862251614245688,2014-04-14,True
2014-04-15,-0.3080636123922752,-0.08942482777082972,2014-04-15,True
2014-04-16,-0.5330356051420473,-0.42167067177264517,2014-04-16,True
2014-04-17,-0.3170382211453867,-0.27083751216176055,2014-04-17,True
2014-04-18,-0.33869816926064134,-0.4444890718163498,2014-04-18,True
2014-04-21,0.01930709810801501,-0.2721066051557104,2014-04-21,True
2014-04-22,-0.00702588079163502,-0.3077061442378747,2014-04-22,True
2014-04-23,0.02672084115638662,-0.2906583273056048,2014-04-23,True
2014-04-24,-0.0467164809179661,-0.26264018871967465,2014-04-24,True
2014-04-25,0.40844467227561165,0.2376843212419062,2014-04-25,True
2014-04-28,0.40976495923207845,0.43274344966322364,2014-04-28,True
2014-04-29,-0.1474892781490419,-0.09297405982180729,2014-04-29,True
2014-04-30,-0.10406438356662939,-0.021107496845439,2014-04-30,True
2014-05-01,-0.10406438356662939,-0.021107496845439,2014-04-30,False
2014-05-02,-0.10406438356662939,-0.021107496845439,2014-04-30,False
2014-05-04,-0.10406438356662939,-0.021107496845439,2014-04-30,False
2014-05-05,0.08277866254931587,0.17262832088232805,2014-05-05,True
2014-05-06,-0.19490227896531498,-0.09626452045265321,2014-05-06,True
2014-05-07,-0.00835664604526154,0.030430443685766306,2014-05-07,True
2014-05-08,0.269219404039174,0.22646200403695915,2014-05-08,True
2014-05-09,0.2818098758326826,0.28555528734799784,2014-05-09,True
2014-05-12,2.5171100821094794,2.6446279963065527,2014-05-12,True
