alpha,mean_training_mse,mean_validation_rmse,mean_validation_mse
0.0018891927762076663,0.20151692155468348,2.197426099352934,7.3742894368456975
0.0019155005555735278,0.20152012309959416,2.1973178823635324,7.373055561625229
0.0019421746814890265,0.20152341470345192,2.1972085843348936,7.371805845751458
0.0019692202554791715,0.20152690566018477,2.1970889221988923,7.370471605271412
0.0019966424501097935,0.20153038596398326,2.196977416660711,7.3691896333892455
0.002024446509976804,0.2015339639796503,2.196864802926423,7.367891248252858
0.002052637752709252,0.20153764229147594,2.1967510631915745,7.366576246087855
0.0020812215699863392,0.20154142380282264,2.196636201344508,7.365244444267878
0.0021102034285685944,0.20154533761291868,2.196510116765851,7.363808009995616
0.0021395888713434215,0.20154933497678923,2.1963930357864676,7.362442096139944
0.002169383518385184,0.20155344554287175,2.196274910760372,7.361058894469589
0.0021995930680300748,0.2015576706534948,2.1961555872488123,7.359658047797055
0.0022302232979659387,0.20156200154421314,2.1960315565979123,7.35822593975023
0.0022612800663372773,0.20156646504889383,2.1959098107936432,7.356789178394299
0.002292769312865649,0.2015711902636826,2.1957765482696887,7.355257449688928
0.002324697059985648,0.20157590918801072,2.195652508503996,7.353784138713685
0.002357069413996728,0.20158076035467917,2.195527317213245,7.352292235808349
0.00238989256623105,0.20158574738839138,2.195400967691754,7.350781529158089
0.0024231727942375983,0.2015908741976696,2.195273467257722,7.34925181996788
0.00245691646298279,0.2015961757798804,2.1951351160695762,7.347619015422933
0.0024911300260677884,0.20160159434798502,2.1950053157245426,7.346050692053988
0.0025258200269627847,0.201607165460913,2.194874414134861,7.344462788572247
0.002560993100258459,0.20161289148863357,2.1947422799344958,7.3428549528462295
0.0025966559729348696,0.20161877771578984,2.1946089811515757,7.341227041329366
0.00263281546564802,0.20162482896580242,2.1944745432183694,7.339578863793234
0.0026694784940343207,0.20163122410960446,2.1943273675352675,7.337824105953288
0.0027066520700332413,0.20163762145751457,2.1941906618562235,7.336134773322305
0.0027443433032283654,0.20164419796060531,2.194052817720465,7.334424514424849
0.0027825594022071257,0.20165095869498986,2.1939138435903307,7.332693114377408
0.002821307675939471,0.20165790877410084,2.193773741634425,7.3309403500114785
0.002860595535175742,0.20166504142183223,2.1936203145902424,7.329083781559362
0.0029004304938639917,0.20167238655772673,2.193478014626533,7.3272876617193985
0.002940820170587064,0.20167993659278424,2.19333455818959,7.3254694614087
0.0029817722900196734,0.20168769803039047,2.1931899992726818,7.323629005671108
0.0030232946844057766,0.20169567692821883,2.1930443545977076,7.321766078786469
0.003065395295056527,0.20170387930045233,2.1928976292008384,7.319880451268718
0.003108082173869064,0.20171231142609058,2.1927498342547525,7.317971898665417
0.0031513634848664793,0.20172097948681986,2.192600966704318,7.316040180049758
0.0031952475057592136,0.20172989023334104,2.1924510461329523,7.314085077021355
0.0032397426295281955,0.2017390505588641,2.192300090751588,7.312106368228129
0.0032848573660300435,0.20174847393552975,2.192148875065165,7.310104544847945
0.0033306003436245884,0.20175819743691886,2.191987412368976,7.308004872962155
0.0033769803108250913,0.20176814929640355,2.1918334698525013,7.305953970211888
0.003424006137971426,0.2017783799635103,2.191678556925022,7.303878554610859
0.0034716868189265592,0.20178889721080964,2.1915226887987997,7.301778395698153
0.003520031472796679,0.20179970905811934,2.1913658834855037,7.299653264839991
0.0035690493456752297,0.2018108237570094,2.1912081597475392,7.297502933279498
0.0036187498124112803,0.20182224978808144,2.191049536818594,7.295327171870541
0.003669142378402494,0.20183399589060075,2.190890038562955,7.293125755087162
0.0037202366814130658,0.20184607127953966,2.1907296290144496,7.29089797110592
0.0037720424934169976,0.2018584850153216,2.190568309987194,7.288643482415807
0.0038245697224669993,0.20187118015690864,2.190403203586731,7.286359522421293
0.003877828414589457,0.20188434873051272,2.190232587625326,7.283986233940449
0.003931828755705771,0.20189783500909625,2.190068942869774,7.2816520328841445
0.003986581073580439,0.2019116991179533,2.1899045774503065,7.27929080973053
0.004042095839796306,0.20192595162546062,2.1897395166399276,7.276902336950977
0.0040983836717572615,0.20194060343909603,2.189573796681634,7.274486397362445
0.004155455334718876,0.2019556657517001,2.189407450844615,7.272042770959727
0.004213321743847289,0.20197115060260035,2.189240535292434,7.269571261631415
0.004271993966306777,0.2019870688780478,2.189073047912238,7.267071612479644
0.004331483223376399,0.20200343307448093,2.1889050402352854,7.264543622860809
0.004391800892596086,0.20202026401554546,2.18873885617613,7.261989287157661
0.004452958509942656,0.20203753519576978,2.1885660088563648,7.259388429187514
0.004514967772036102,0.2020553130696418,2.1883967559336606,7.256774295759961
0.004577840538376616,0.20207358895168687,2.1882271494330467,7.254130983920159
0.004641588833612777,0.2020924367807337,2.1880505383984103,7.251401609315013
0.004706224849841282,0.20211175176827495,2.187880345220501,7.248699287215165
0.004771760948938746,0.20213160762209129,2.1877099320234485,7.24596717485487
0.004838209664925958,0.20215201897976395,2.187539416280865,7.243205631334341
0.004905583706365045,0.20217291601059592,2.1873658986903037,7.240411158336906
0.004973895958790063,0.20219448601930234,2.1871952577894556,7.23758939038432
0.005043159487171359,0.2022166600135825,2.1870246081233997,7.234737080576451
0.005113387538414326,0.20223979415760315,2.186841400916669,7.231759556394172
0.005184593543892913,0.2022632318974526,2.1866709365269728,7.228845726620335
0.005256791122018424,0.2022873359209632,2.186504086044459,7.2259041773712855
0.005329994080844088,0.20231210523836488,2.1863340990297417,7.222928121818796
0.005404216420705915,0.20233756795612162,2.1861643831391153,7.219920642267074
0.005479472336900287,0.20236381360326056,2.185989363405532,7.216833970222753
0.005555776222398878,0.20239072376341039,2.185820422580737,7.213762981066822
0.005633142670601357,0.20241838785963634,2.1856519819304747,7.210660133661179
0.005711586478126429,0.20244682704223554,2.185484121569929,7.207525295322656
0.005791122647641758,0.2024760735049937,2.185321034881166,7.2043623799938015
0.005871766390733255,0.20250612847906999,2.1851545559942798,7.201163167443276
0.00595353313081437,0.20253702550591016,2.1849888729010054,7.197931569119866
0.00603643850607587,0.20256878732784456,2.1848240219118447,7.194667427303003
0.0061204983724766964,0.2026014392836158,2.184660096215255,7.191370648279462
0.0062057288067765,0.20263501750768165,2.1845017520163146,7.1880456682209894
0.006292146109610344,0.20266952461711457,2.184339811873562,7.184683218148632
0.006379766808606282,0.2027048857525522,2.1841760479592613,7.181284763892885
0.006468607661546328,0.20274136270143597,2.184021022356668,7.177860875318433
0.006558685659571429,0.2027788486036707,2.1838619289869152,7.174398529388725
0.006650018030431118,0.2028173928858065,2.1837082453952807,7.170907040744479
0.006742622241778342,0.20285700748888152,2.183553594496444,7.167379890837705
0.0068365160045102385,0.20289763321871765,2.1833945065068816,7.163813439464609
0.006931717276155407,0.20293906133891362,2.1832020797094676,7.16017836894999
0.0070282442643083455,0.20298165051673775,2.183009074723547,7.156507452439891
0.007126115430111745,0.20302543328198572,2.182815537916602,7.152800609951616
0.007225349491787214,0.2030705299679015,2.1826163637013067,7.149015407491648
0.00732596542821523,0.20311680202674856,2.1824218218539704,7.145236038210366
0.007427982482564918,0.20316437009346439,2.1822268592786807,7.141420524915439
0.007531420165974368,0.2032132701393931,2.1820315168480056,7.1375688199982665
0.007636298261282242,0.20326354067674274,2.181835868952606,7.133680920845416
0.007742636826811269,0.20331522012808337,2.1816399671875795,7.129756812602726
0.00785045620020451,0.20336834799275652,2.1814438665204916,7.125796495541493
0.007959777002314986,0.20342296487884362,2.181247620747984,7.121799980928539
0.008070620141149499,0.20347911253255338,2.181051286922769,7.117767296115096
0.008183006815867389,0.2035368338387511,2.1808549234792567,7.1136984831918415
0.008296958520834907,0.2035960250281886,2.1806622110611475,7.109597408305666
0.008412497049736118,0.20365702467939234,2.1804660172972468,7.105456596028442
0.008529644499741026,0.20371973456900183,2.1802699922192743,7.1012798919847935
0.008648423275731718,0.20378420299127123,2.180074208871164,7.097067412582224
0.008768856094587427,0.20385047842586035,2.1798787251100227,7.092819275364315
0.008890965989529159,0.20391861153553625,2.1796836189420756,7.0885356357503255
0.009014776314524917,0.20398865769542668,2.179488772857448,7.08421519669119
0.009140310748756233,0.2040606671958117,2.179294444901548,7.079859571287415
0.009267593301146883,0.20413469396106265,2.179100707269403,7.0754689831059325
0.009396648314954691,0.2042107954107056,2.1789076381140973,7.071043662946889
0.00952750047242729,0.20428903004094354,2.1787153255362326,7.0665838733964845
0.009660174799522647,0.20436956826474723,2.178518877284958,7.0620499578665505
0.009794696670695395,0.20445287298538145,2.178315262232327,7.057422254259609
0.009931091813749801,0.2045378797988982,2.178125729077584,7.052860766230554
0.010069386314760271,0.20462526930687028,2.1779373082933953,7.0482660917521045
0.010209606623060466,0.20471510797375436,2.177750090251437,7.043638614391623
0.010351779556301762,0.20480746327429053,2.177564155887057,7.038978734820479
0.010495932305582278,0.2049024066839916,2.1773796193136055,7.034286914823443
0.010642092440647247,0.2049998234433537,2.177193968812467,7.029561001863442
0.010790287915161836,0.20510022235742023,2.177017115474297,7.024825248893251
0.010940547072057424,0.20520337438197825,2.1768374579753305,7.020040726701919
0.011092898648952227,0.20530872002884842,2.1767398276435452,7.015860200513546
0.01124737178364752,0.20541450863657545,2.177016393078308,7.01458672810954
0.011403996019700331,0.20552365649941934,2.1772719488272214,7.013092579837972
0.011562801312073753,0.20563589268346655,2.177533119331339,7.011587537139624
0.011723818032865985,0.20575135486561308,2.177789563246168,7.009989609138823
0.011887076977119033,0.20586995874799158,2.1780663461657888,7.00849545785676
0.012052609368708425,0.20599197054580629,2.1783385655671914,7.006908668276556
0.012220446866314887,0.20611731768871483,2.178633243426121,7.005440821150058
0.012390621569479156,0.20624626086360215,2.178941955690477,7.004008985127297
0.012563166024741201,0.20637882692618695,2.179241472874188,7.002462745202456
0.012738113231864785,0.20651500579374757,2.179565276522589,7.001047642253445
0.01291549665014884,0.2066541644728372,2.179849309898051,6.99939234794266
0.013095350204826677,0.20679372527056478,2.1801011904576697,6.997637348501864
0.013277708293554291,0.20693590634320377,2.180338642039902,6.995746099008852
0.013462605792989097,0.207082034436824,2.180604558679859,6.9940044477562155
0.013650078065460139,0.20723235754556643,2.18086683405567,6.992170694746768
0.013840160965731315,0.2073862433003879,2.181155448006917,6.990478566142483
0.014032890847858732,0.20754592264653357,2.1814250555358004,6.988582973727723
0.014228304572143519,0.20770880062562974,2.18173221984408,6.986936509979674
0.014426439512181574,0.20785619688462748,2.1823485833299925,6.987539438172094
0.0146273335620113,0.20798461699536763,2.1832576132553,6.99039065320896
0.014831025143361045,0.2081159564160812,2.184209077801253,6.993498686653714
0.015037553212997384,0.20825151839895834,2.1851610732281874,6.996539940460491
0.01524695727017573,0.20839079563459303,2.1861344556312003,6.999674099492728
0.01545927736419477,0.2085338988141709,2.1871256431938706,7.002872972135395
0.01567455410205595,0.20868217766663716,2.1880329967709597,7.005356109658981
0.01589282865622978,0.20884825258735415,2.189422242866395,7.011462095587016
0.016114142772530198,0.20901867656976822,2.1908736237841833,7.017967016387165
0.01633853877809862,0.20919428538136894,2.192347193045623,7.024563554283668
0.016566059589499135,0.2093749495696815,2.1938473289116773,7.03128440656636
0.01679674872092653,0.20956009292908387,2.195383742451825,7.038203074778683
0.017030650292528444,0.20975040897101813,2.196949607353949,7.045266484684643
0.01726780903884356,0.2099461996939908,2.198536303678891,7.052406410294145
0.01750827031735725,0.21014834656715103,2.200148859213793,7.059659598428903
0.01775208011717634,0.21035506982870703,2.20180645680384,7.0671777819054835
0.017999285067824763,0.21056756878075777,2.2034957523073744,7.074854445214536
0.018249932448161525,0.2107860059756752,2.2052173180692867,7.0826931583609625
0.018504070195423022,0.21101054861549598,2.206971733943976,7.09069756517288
0.018761746914391215,0.21124136559180046,2.2087596202817426,7.098871640445258
0.01902301188668944,0.21147863024605923,2.2105816068724033,7.107219465648356
0.019287915080207777,0.21172253045387154,2.212438231403341,7.115744432824966
0.019556507158659493,0.21197304467042916,2.2143269399576786,7.124437873220174
0.019828839491270712,0.2122316960505179,2.216238692103672,7.133221278255236
0.02010496416260499,0.21249687733800915,2.2181958855315,7.142273376537074
0.02038493398252462,0.21276941250234804,2.2201917531955475,7.151495938770836
0.02066880249629082,0.2130420034799319,2.2221580036551374,7.160614550921771
0.02095662399480433,0.21330007648139676,2.224366027003202,7.170841605849522
0.021248453524988827,0.21356536743582452,2.2266150592077145,7.181285639487773
0.021544346900318846,0.2138370662889483,2.2287671775689857,7.191757783005085
0.021844360711494263,0.21411480948285902,2.2307303806681573,7.202119985774703
0.022148552337263594,0.21440180481161422,2.232703206104143,7.212574847673091
0.02245697995539774,0.21469530689097685,2.234734350743713,7.223366631496918
0.0227697025538168,0.2149970264743674,2.2367996970906523,7.234378736181624
0.023086779941871697,0.2153072015749847,2.238900294956676,7.245616437261271
0.02340827276178292,0.215627381231862,2.241022488165752,7.25696524750451
0.023734242500238662,0.2159568715176313,2.243182873600936,7.268564614817083
0.024064751500154243,0.21629393082345622,2.2453954465836152,7.280512588520497
0.024399862972595502,0.216640476178382,2.247646636660104,7.292706559894574
0.024739641008868142,0.21699669572529845,2.2499377366548097,7.3051567645345585
0.025084150592775387,0.21736486477723238,2.2522537587921474,7.317749870762884
0.02543345761304648,0.2177413389969442,2.254626725357885,7.330728516880912
0.02578762887593801,0.21812977205111786,2.2570262800679477,7.343852911089383
0.02614673211801092,0.21852763641284403,2.2594842138966675,7.357384834080511
0.02651083601908539,0.21893889109430748,2.2619691473135317,7.371077410788027
0.026880010215376046,0.2193593665083245,2.264515271222927,7.385189230557569
0.027254325312810277,0.2197916253325985,2.2671066130928543,7.399600242399567
0.027633852900531698,0.22023850895874295,2.2697264566097655,7.4141851885091175
0.028018665564591955,0.22068279276327277,2.2724161334230546,7.429103760524905
0.028408836901833042,0.22114086772761357,2.2751512496120814,7.444338214467271
0.028804441533962978,0.22160607726658563,2.2779722977748897,7.460183027434724
0.029205555121827452,0.2220871744956708,2.280824053899445,7.4762228151603525
0.029612254379880344,0.222580742150078,2.283713110790851,7.492549181841534
0.030024617090855493,0.22307379701690966,2.2864820320897996,7.508411407096256
0.03044272212064303,0.22357956830505543,2.289322006388526,7.524777204443092
0.030866649433372743,0.2240997030012129,2.292217109682331,7.541517990066913
0.031296480106707505,0.2246340934061684,2.295161780336773,7.558615710835897
0.03173229634734976,0.2251851123541369,2.29815329810257,7.5759941843196
0.03217418150676372,0.22574920192069392,2.301206079613073,7.593864367223469
0.0326222200971167,0.22632953296834177,2.3043250684540135,7.612179409849375
0.03307649780744242,0.22692669553552988,2.3074713157684457,7.630693096982609
0.03353710152002929,0.227539179320287,2.3107083259256407,7.6498587685339645
0.03400411932703706,0.22816809245817712,2.3140073848992,7.66947550864113
0.03447764054734464,0.22881523752437846,2.317336912571206,7.6893166197689355
0.03495775574363275,0.22946167877238074,2.3208676641171664,7.7105646009805735
0.035444556739704355,0.23005077669886315,2.3247748115777482,7.734692032243179
0.03593813663804626,0.23065574364002642,2.3287307373196655,7.759150612186831
0.03643858983763545,0.2312755737284836,2.3327678402432483,7.784269654133628
0.03694601205199302,0.23191696323268546,2.336848448867678,7.809648314405058
0.03746050032748993,0.23257270921270695,2.3410378033810852,7.835871183373672
0.037982153061907366,0.2332476537119526,2.345271887233899,7.862396793604516
0.03851107002325569,0.2339411577273783,2.3495767309699525,7.889451758182562
0.0390473523688556,0.2344472046376786,2.3532636395288593,7.910963320790801
0.03959110266468459,0.2348225954389494,2.3563961708654917,7.9274725267067625
0.04014242490499322,0.23520528302843546,2.3595827678137473,7.944345347483309
0.040701424532194386,0.235599487047737,2.3628318990343886,7.961583745294701
0.04126820845702952,0.23600475116942005,2.3661336992209483,7.979143570660564
0.041842885079015804,0.23642137749794165,2.3694889709641975,7.997030895562635
0.04242556430717777,0.23685235119849563,2.3728861432745445,8.015160000684038
0.04301635758106795,0.23729275094039703,2.376350235969824,8.033716996195908
0.04361537789208006,0.237745504159982,2.379870350069923,8.052620750146511
0.04422273980505897,0.23821093411473418,2.383447266860686,8.07187795474531
0.04483855948021186,0.23868940628464386,2.3870819969926274,8.091496147292856
0.04546295469532399,0.23918216030723652,2.390714526564198,8.110953792569992
0.046096044868284336,0.239687073024574,2.394457353420002,8.131266300398867
0.046737951079924636,0.24020702042991574,2.3982712215073207,8.152010700629043
0.047388796097176514,0.24074154781450535,2.4021468622625504,8.173147335136932
0.04804870439655129,0.24128777599237367,2.4060394226776447,8.194469245814023
0.04871780218794631,0.24182832554178146,2.409682669144898,8.214695467307802
0.04939621743878321,0.24238141815666464,2.4134057128072905,8.235433509841704
0.050084079898482126,0.24294944890886833,2.417179379881085,8.256518825054878
0.050781521123276704,0.24353362532921868,2.4210207526954397,8.278035449121939
0.051488674501374926,0.24413428090962386,2.4249283572031817,8.299980241437899
0.052205675278469754,0.2447512612421673,2.4288918872070857,8.322308150812953
0.052932660583605615,0.24538936318055254,2.432922468527592,8.345045129778663
0.05366976945540476,0.2460416815012892,2.4370227976885652,8.368268773907316
0.05441714286865893,0.24671282707811323,2.4412016675319514,8.391995291991682
0.05517492376129123,0.24740231380049696,2.445442388263041,8.41614941572735
0.05594325706169378,0.24811172961980182,2.4497650145770726,8.440831418048123
0.05672228971644543,0.24884373634527082,2.4541388445533263,8.465870031363451
0.057512170718416133,0.24959301553323437,2.4585981966902195,8.491491583686393
0.058313051135262244,0.2503640001260445,2.4631445381585664,8.51767982709725
0.059125084138318754,0.2511558995226591,2.4677559124971644,8.544334071658685
0.05994842503189409,0.2518979108339813,2.4726859490801534,8.573314485252627
0.0607832312829723,0.2524912626044325,2.4782447302867423,8.606933051394403
0.06162966255132942,0.2531019783897771,2.483907226749963,8.641253291737126
0.062487880720068945,0.2537290543720276,2.4896466452527983,8.676144249073007
0.06335804992658248,0.2543736742235111,2.4954839594237757,8.711729492187338
0.0642403365939419,0.25503651142817996,2.501416127610646,8.747983580711573
0.06513490946272803,0.255717930015363,2.5074477740538867,8.784948622606183
0.06604193962330306,0.25636178760242384,2.513185142716167,8.818857396273023
0.06696160054853222,0.25687215539104336,2.517925499877132,8.843160960466808
0.06789406812696105,0.2573970476518454,2.522781482309617,8.86826783429827
0.06883952069645496,0.25793683073533424,2.527716949901723,8.893749026691049
0.0697981390783066,0.2584915052665652,2.532701536218563,8.919542167624874
0.0707701066118189,0.2590619061630782,2.5378470619376605,8.946531855562387
0.07175560918936928,0.25965001212956285,2.5429889160870407,8.973172890396842
0.07275483529196225,0.26025361745100156,2.548266627174736,9.0008792514881
0.07376797602527731,0.2608725279679328,2.5538402881164126,9.031047437493038
0.07479522515621821,0.2615087153178876,2.5594267486738382,9.06109723481205
0.0758367791499719,0.2621631918470661,2.5649421852119167,9.090171249708694
0.07689283720758314,0.26283626418187966,2.570552970456897,9.119846365326406
0.07796360130405229,0.2635283619235767,2.576250783110059,9.14994882459664
0.0790492762269642,0.26423976322677,2.582070874802743,9.180994862199242
0.08015006961565405,0.2649722357738319,2.5879691659830053,9.212402255944763
0.08126619200091946,0.2657241422821987,2.5939707460074306,9.244552124329118
0.0823978568452852,0.26649799996694284,2.6000926749678657,9.277411195204085
0.08354528058382862,0.26729261885078215,2.606292960537399,9.310800624768437
0.08470868266557402,0.26801358553257976,2.6108098131822506,9.33968283142225
0.0858882855954625,0.26870507834989377,2.613735844516657,9.364124643095824
0.08708431497690725,0.2694142023029431,2.6167268081437856,9.389026163129548
0.08829699955494091,0.27014504315479204,2.6197201998635924,9.413880490558373
0.08952657125996391,0.2708970736786031,2.622822870412178,9.439685200201122
0.09077326525210223,0.2716687107140198,2.625992391988718,9.465969907540568
0.09203731996618221,0.27246234539367764,2.6292252134773624,9.492743260231777
0.0933189771573324,0.27327857030571706,2.632522958245906,9.520014953537816
0.09461848194722002,0.2741179623749256,2.6358873172883173,9.547794546236048
0.09593608287093147,0.27497982216715455,2.639336530294129,9.576159180145869
0.09727203192450537,0.2758671205345702,2.6428403844667736,9.604993023704072
0.0986265846131282,0.2767795366425128,2.6464167313544413,9.634373725183556
0.1,0.27771526658632134,2.6500768305255327,9.6643291010753
0.10139254075588143,0.27867976349497825,2.653803360793139,9.694834864990444
0.10280447320933098,0.2796688798469361,2.6576119928450526,9.72592508416989
0.10423606739764012,0.28068609161391517,2.6614934089526594,9.757589246383676
0.10568759711848051,0.28172345501632784,2.665472044124479,9.789926051388326
0.10715933998226711,0.28279130901783206,2.6695429693647226,9.82293156131208
0.10865157746525372,0.28389051464507514,2.6736877182163523,9.85651972225655
0.1101645949633657,0.2850181437430259,2.677923696863027,9.890759714686348
0.11169868184678226,0.2861776917743197,2.6822486837002524,9.925657449835276
0.11325413151528127,0.2873721162874774,2.686663185490164,9.961225217222642
0.11483124145435111,0.28859757782669065,2.6911732086869593,9.997480070078728
0.11643031329208756,0.2898575130568592,2.6957791272697014,10.034436796725261
0.11805165285688056,0.2911529051962301,2.70048327050285,10.072110929939754
0.11969557023590428,0.2924870893827192,2.7052870286454214,10.11051615343773
0.12136237983442417,0.2938573095204807,2.71020333095494,10.149720159583259
0.12305240043592616,0.29526479536331574,2.7152150150064083,10.189633262981076
0.12476595526308684,0.29672803685664473,2.7197864186280754,10.225923695936908
0.1265033720395904,0.29826195255798965,2.723491731836637,10.25514596081534
0.12826498305280598,0.29984033832430723,2.727081568915101,10.283324952693897
0.130051125217341,0.3014697575022212,2.7306211965155143,10.310982051783043
0.13186214013947484,0.30314483489426003,2.734286760099252,10.339529064111886
0.13369837418249453,0.3048657191706452,2.738089438336245,10.36905164929971
0.1355601785329369,0.30664051744123644,2.7419053485954303,10.398540249340101
0.13744790926775366,0.30845890136170495,2.7459118790412536,10.429440551632842
0.13936192742241435,0.31033104615757723,2.74995133236533,10.460471945729585
0.14130259905995338,0.31225304159378375,2.75416511620464,10.49276772285415
0.14327029534098296,0.3142312644789028,2.758425217863093,10.52529946006956
0.14526539259467813,0.3162652041258892,2.7627906922391676,10.558539089424091
0.14728827239075018,0.31835375292680806,2.767330400549249,10.593037900600342
0.14933932161242533,0.32050625391184456,2.771916103637202,10.62774410944623
0.1514189325304352,0.3227136800492264,2.7766797526580875,10.663764414710197
0.15352750287804212,0.32498609512360266,2.7814904889367558,10.700025825793391
0.15566543592710622,0.32731945586152883,2.786488028538604,10.73764994758972
0.15783314056521164,0.329721224774861,2.79153799368276,10.775563552074308
0.16003103137387018,0.3321875052934633,2.7967788783939813,10.814877653554461
0.16225952870780871,0.33472603553621727,2.8020788216338377,10.854539706220901
0.16451905877536607,0.33733288694775476,2.8075727392298404,10.895634247897709
0.1668100537200059,0.34001832293454887,2.8131399703589466,10.937165457964442
0.1691329517029647,0.34277337254370527,2.818898661186478,10.980156364808156
0.1714881969870541,0.34560712017044426,2.8248012136539415,11.024184178639803
0.17387624002162505,0.3485222088970207,2.8307637587460683,11.0686098403432
0.1762975375287204,0.3515161188417982,2.836927891020066,11.114560935633254
0.17875255259042355,0.3545939739984905,2.843234555010678,11.16157456193333
0.18124175473742357,0.3577581260639051,2.849685931242358,11.209677720018622
0.18376562003881725,0.36101432448723636,2.8562172086669784,11.258364011767464
0.18632463119315598,0.3643611179455464,2.862967489996796,11.308713643354409
0.18891927762076643,0.36779895451584643,2.869862516693987,11.360230262157046
0.1915500555573528,0.37133330693755584,2.876909465268608,11.412939383163252
0.19421746814890245,0.37494540792758785,2.8845544122564464,11.468062744454906
0.19692202554791735,0.37865023370521494,2.8925220109721863,11.5245303962533
0.19966424501097935,0.3824577351447785,2.9007267680616047,11.58283229949345
0.20244465099768016,0.38636936738103805,2.9090945957146332,11.642472569560308
0.2052637752709252,0.3903932156245826,2.917639466929063,11.70349390411403
0.2081221569986337,0.3945266385409128,2.92634840667722,11.765914273862007
0.21102034285685967,0.39878217165346186,2.935173059057348,11.829259252978805
0.21395888713434216,0.403152010652713,2.944235610257296,11.894594113009735
0.2169383518385182,0.4076450959500505,2.9534823954660325,11.96148937998492
0.2199593068030075,0.4122532571453359,2.9628828276232064,12.029873821852613
0.22302232979659364,0.41700112178684634,2.972490770176283,12.099871183915312
0.22612800663372795,0.42164003075822204,2.9818078128120113,12.170599035375977
0.22927693128656487,0.4255936713779997,2.9899934570044047,12.242222393165246
0.23246970599856503,0.4294016713822878,2.99631047973834,12.29959205600308
0.23570694139967277,0.43223072335382373,2.9974075133865306,12.317414235877404
0.23898925662310477,0.4351392806703192,2.998537596348725,12.335783226600332
0.24231727942376008,0.438129162585728,2.9996981511333525,12.354706147999412
0.245691646298279,0.441202871595593,3.000891953703513,12.374203562106452
0.2491130026067791,0.4443673839724826,3.002056503926071,12.393797888260963
0.25258200269627845,0.4476162649202857,3.003319688700323,12.414487355327136
0.2560993100258457,0.45095602080396235,3.0046171011461054,12.435796094381596
0.25966559729348726,0.45438964251244174,3.005953103680004,12.457750192832734
0.263281546564802,0.45791930748748044,3.0073252445216694,12.480358753589632
0.26694784940343236,0.4615481039130547,3.008737728644783,12.503649238158781
0.27066520700332414,0.4650087758822499,3.0143324688446853,12.559223418530076
0.27443433032283626,0.4684840124688792,3.020505095899942,12.621021165941164
0.2782559402207126,0.47205552274691226,3.0267671070949325,12.683922858938482
0.28213076759394706,0.47572456381766515,3.033121629487792,12.74793355029456
0.2860595535175745,0.4794997742848225,3.0395895149113636,12.813168361414284
0.2900430493863992,0.4833795569117429,3.046160593952618,12.879587304200607
0.29408201705870607,0.4873673560016444,3.0528374463049346,12.947221077759242
0.29817722900196736,0.4914706864169515,3.0596284229614716,13.016146305141211
0.3023294684405776,0.495684545303419,3.0665234882466037,13.086295580718147
0.306539529505653,0.5000208076712687,3.0735372846059024,13.157794528674284
0.3108082173869064,0.5044737675889088,3.0806585871327936,13.230567932271919
0.3151363484866476,0.5090562995480006,3.087903025609284,13.30475032790631
0.31952475057592133,0.5137663512197502,3.0952648110726217,13.38030923833862
0.32397426295281956,0.5186050476340848,3.1027425566892006,13.45724636085941
0.3284857366030047,0.5235829012361745,3.1103477042230545,13.535665533401987
0.33306003436245885,0.5287000467593261,3.1180727373929393,13.615547456333383
0.3376980310825088,0.5339566090461643,3.1259240209423087,13.69690226770303
0.34240061379714254,0.5393650341989801,3.13391046260258,13.779842766503293
0.34716868189265593,0.5449251480555561,3.1420283630832238,13.864355029297244
0.35200314727966825,0.5506412096773989,3.1502800796508956,13.950472825873609
0.356904934567523,0.5565169664325086,3.1586671553155954,14.038224074773575
0.36187498124112766,0.562557416391014,3.167192621759799,14.127649296555816
0.3669142378402494,0.5687631524531003,3.1758537344780224,14.218743115683088
0.3720236681413066,0.5751477853178334,3.1846642114933763,14.31163356238145
0.37720424934170016,0.5817111468709989,3.1936201298032882,14.406306359948285
0.3824569722466999,0.5884581760319324,3.202723929939124,14.502799420316972
0.3877828414589453,0.5953944027420033,3.2119786142251003,14.60115626617025
0.393182875570577,0.6022261648457545,3.2217264385842923,14.701727949000258
0.39865810735804386,0.6089209882151018,3.232004404115563,14.804592031629497
0.404209583979631,0.6157989270633217,3.2424439201896065,14.909413175411794
0.40983836717572614,0.6228745549713619,3.253058600994366,15.016326392308798
0.4155455334718871,0.6301484776473412,3.2638453667663483,15.12532943018952
0.4213321743847289,0.6376264042138856,3.274807110820339,15.236469679462022
0.4271993966306777,0.645314056545487,3.285946568347317,15.349794285277971
0.4331483223376403,0.6532173160238477,3.297266501553242,15.46535150727001
0.4391800892596086,0.6613422260272444,3.3087696778416955,15.583190693339265
0.4452958509942651,0.6696950060884468,3.3204589814126186,15.70336258811198
0.4514967772036102,0.6782819194725666,3.332337160700823,15.825917896648246
0.45778405383766163,0.6871094591819544,3.3444070619159163,15.95090907975116
0.4641588833612782,0.6961528484870192,3.356325354205942,16.077533415254077
0.4706224849841282,0.7054074732966484,3.367979882142201,16.205572395561756
0.4771760948938741,0.7149216035225718,3.379828414743938,16.3362148664575
0.4838209664925957,0.7247025589475463,3.391874216309732,16.46952046799698
0.49055837063650454,0.7347521915256054,3.404114819455225,16.605499771526848
