,A_500,Dollar Index,cn_10y_rate,us_10y_rate,brent,Copper Futures Price,Gold Futures Price,gold_5,gold_20,copper_5,copper_20
2018-08-22,1347.3570971259,95.1500015258789,3.6075,2.82,72.96,2.68,750.643211068975,0.01596607119161364,-0.028504121236020974,0.04361370716510904,-0.048802129547471096
2018-08-23,1353.2462649189106,95.62000274658203,3.6101,2.82,73.73,2.662,744.8077030605281,0.009182153780370905,-0.03125768979178212,0.014868471216164636,-0.0553584102200142
2018-08-24,1353.2651381301293,95.1500015258789,3.6278,2.82,74.41,2.7085,756.9179179186847,0.02532940826869967,-0.013332183120648766,0.0278937381404174,-0.03336902212705217
2018-08-27,1387.6147454947468,94.77999877929688,3.6303,2.85,74.41,2.717,758.6120581298892,0.018705721485094084,-0.01007127514645334,0.015890820714152154,-0.029989289539450237
2018-08-28,1385.8497372994177,94.72000122070312,3.6101,2.88,75.91,2.745,757.6081203530441,0.01240990200494796,-0.01332019891167191,0.016478429920385285,-0.03362084140116173
2018-08-29,1378.6575920395699,94.5999984741211,3.6101,2.89,76.07,2.7195,755.7884400475199,0.00685442684710047,-0.011002565190446956,0.014738805970149205,-0.013601741022850944
2018-08-30,1363.1514342914634,94.72000122070312,3.5801,2.86,77.05,2.7095,751.5216087515004,0.009014280683972364,-0.01065589350257412,0.017843726521412417,-0.013112365689309846
2018-08-31,1351.9345767392026,95.13999938964844,3.5751,2.86,76.94,2.6645,753.1530938088589,-0.004973886891432078,-0.011447786940144922,-0.01624515414436034,-0.03860725239040241
2018-09-03,1367.3031778132336,95.41999816894531,3.5951,2.9,77.81,2.5965,748.3842553266455,-0.013482257095223327,-0.013155737824960712,-0.044350386455649704,-0.05185320430892837
2018-09-04,1367.3031778132336,95.41999816894531,3.6101,2.9,77.51,2.5965,748.3842553266455,-0.012174981733432677,-0.013971581312140935,-0.05409836065573781,-0.05889815150416822
2018-09-05,1341.0280383329439,95.12999725341797,3.6101,2.9,76.68,2.604,749.7647367909071,-0.007970091810657998,-0.014596694316542647,-0.0424710424710425,-0.05566636446056206
2018-09-06,1327.991730629915,95.0199966430664,3.6101,2.88,75.67,2.63,751.6471488458201,0.00016704788373056445,-0.011552108027036878,-0.02934120686473518,-0.05139765554553655
2018-09-07,1332.3812040237685,95.37000274658203,3.6301,2.94,75.55,2.616,748.948994262228,-0.00558199864169695,-0.014449674141503666,-0.01820228936010504,-0.04872727272727273
2018-09-10,1311.6163163266344,95.1500015258789,3.6551,2.94,76.77,2.6215,748.5725271703539,0.00025157109114504195,0.0014269714615953166,0.009628345850183129,-0.04254930606281948
2018-09-11,1309.9779764142932,95.05999755859375,3.6751,2.98,78.22,2.615,750.0784721333927,0.0022638327766630884,0.0020117555859702207,0.007124975929135635,-0.027881040892193232
2018-09-12,1300.6473511448053,94.80000305175781,3.6551,2.97,80.02,2.669,755.9139035462971,0.008201461676777821,0.023099746218153028,0.024961597542242586,0.03933021806853576
2018-09-13,1313.3170830145452,94.54000091552734,3.6526,2.97,77.66,2.676,754.2197633350925,0.003422635864744228,0.021935087484419302,0.01749049429657812,0.02020587113991601
2018-09-14,1312.2231626565933,94.9800033569336,3.6351,2.99,77.87,2.638,749.8274685402959,0.0011729427301430118,0.01572460688482802,0.00840978593272168,0.0011385199240987465
2018-09-17,1296.1489938400744,94.51000213623047,3.6327,2.99,78.22,2.6435,752.7765501214421,0.005616052952116313,0.010869482484844317,0.008392141903490247,-0.011590951579734554
2018-09-18,1322.7602216586067,94.62000274658203,3.6452,3.05,79.25,2.723,750.9569464114605,0.0011711764977992978,0.0035217787423851288,0.04130019120458872,0.008331790409183526
2018-09-19,1339.2800886169855,94.55000305175781,3.6727,3.08,79.43,2.7215,754.3452268338697,-0.0020752055294500638,0.004931791442731814,0.01967028849756458,0.015485074626865547
2018-09-20,1337.9455348159934,93.91000366210938,3.7003,3.07,79.03,2.7315,756.8551095737535,0.0034941357503119885,0.016175190540754114,0.02073991031390121,0.026108189331329967
2018-09-21,1375.0568011068412,94.22000122070312,3.6752,3.07,78.9,2.848,750.5804027240439,0.0010041432400627048,-0.008372790555767562,0.07960576194086433,0.051504522798597074
2018-09-24,1366.3994413529479,94.26000213623047,3.6754,3.08,80.89,2.827,752.9648219651506,0.0002501032260875391,-0.007444168734491274,0.06941554756951018,0.04048582995951411
2018-09-25,1366.3994413529479,94.12999725341797,3.6754,3.1,82.21,2.8145,752.9648219651506,0.002673755883456419,-0.006128892052701063,0.033602644142489924,0.025318761384335087
2018-09-26,1380.5231363792761,94.19000244140625,3.6503,3.06,81.87,2.8185,749.1999978553248,-0.006820788142506529,-0.008717310087173136,0.03564210913099397,0.036403750689464776
2018-09-27,1372.8286733439122,95.0,3.6253,3.06,81.54,2.783,741.8586214793817,-0.019814212660620778,-0.012857896778472933,0.018854109463664503,0.027126776157962773
2018-09-28,1386.2529707160352,95.19000244140625,3.6153,3.05,82.72,2.805,747.6313211428974,-0.003929068185691498,-0.007331540839906392,-0.015098314606741492,0.052730343404015834
2018-09-29,1327.8458261893388,95.30000305175781,3.6104,3.09,84.94,2.7875,743.1762945987122,-0.012999979654947924,-0.00695893946307069,-0.013972408914043055,0.07356056229539787
2018-09-30,1327.8458261893388,95.30000305175781,3.6103,3.09,84.94,2.7875,743.1762945987122,-0.012999979654947924,-0.00695893946307069,-0.009593178184402085,0.07356056229539787
2018-10-01,1327.8458261893388,95.30000305175781,3.6155,3.09,84.94,2.7875,743.1762945987122,-0.008040180557736587,-0.008787346041898902,-0.01099875820471874,0.07046850998463894
2018-10-02,1327.8458261893388,95.51000213623047,3.6155,3.05,85.63,2.8065,743.1762945987122,0.0017761782112915014,-0.01126972178383856,0.008444125044915651,0.06711026615969584
2018-10-03,1327.8458261893388,95.76000213623047,3.6155,3.15,85.45,2.834,743.1762945987122,-0.005958854876993214,-0.0077077340483010515,0.010338680926916144,0.08333333333333326
2018-10-04,1327.8458261893388,95.75,3.6155,3.19,86.07,2.7775,743.1762945987122,0.0,-0.007208697054432056,-0.0035874439461883734,0.0595079153156588
2018-10-05,1327.8458261893388,95.62000274658203,3.6155,3.23,85.12,2.763,743.1762945987122,0.0,-0.009201940585028545,-0.008789237668161531,0.056596558317399515
2018-10-08,1327.8458261893388,95.7699966430664,3.6155,3.21,84.22,2.767,743.1762945987122,0.0,-0.01685060810209693,-0.007354260089686204,0.03671787186212061
2018-10-09,1326.8270357298923,95.68000030517578,3.6156,3.21,85.16,2.8065,744.9331665593052,0.002364004306059986,-0.012312852602433533,0.0,0.04876681614349776
2018-10-10,1323.6792018664155,95.51000213623047,3.6156,3.22,83.82,2.7805,746.2509162741784,0.004137136366985983,-0.004769833616631858,-0.018877911079746013,0.05401819560272947
2018-10-11,1256.2473958597982,95.0199966430664,3.5806,3.14,81.35,2.803,767.7103830619681,0.03301247448494493,0.01983833441426497,0.00918091809180921,0.06033667486287109
2018-10-12,1272.0159638331202,95.22000122070312,3.5831,3.15,80.71,2.8005,764.3220260440164,0.028453183449187014,0.01779739796858193,0.01357220412595006,0.028461255967682675
2018-10-15,1254.1749720894243,95.06999969482422,3.5857,3.16,80.91,2.7885,769.5300633674924,0.035460992176843176,0.020129823843860528,0.007770148174918612,0.024618776410068044
2018-10-16,1240.1746788287576,95.05000305175781,3.5757,3.16,80.53,2.7795,770.0948023030749,0.03377703782473018,0.017493034745815095,-0.009620523784072743,0.0175727622185613
2018-10-17,1248.4487672163611,95.58000183105469,3.5807,3.19,79.91,2.778,767.8358465607453,0.02892449418264631,0.022989467582789302,-0.0008991188635137926,-0.024578651685393194
2018-10-18,1217.138835697082,95.9000015258789,3.5508,3.17,80.3,2.7465,769.5927951168809,0.002451982018798482,0.022083333333333233,-0.02015697466999633,-0.028475415634948598
2018-10-19,1252.7678290145134,95.70999908447266,3.5658,3.2,80.38,2.778,768.8398609331329,0.005910905004922862,0.021083374023437518,-0.008034279592929794,-0.01296855569372879
2018-10-22,1305.4665530402565,96.01000213623047,3.591,3.2,80.45,2.7855,766.2671698483178,-0.004240111822137238,0.022780528619660734,-0.0010758472296934496,-0.011708355508249002
2018-10-23,1270.730407792023,95.95999908447266,3.5709,3.17,78.67,2.758,773.9223581622891,0.004970239829911183,0.04322081829953994,-0.007735204173412558,-0.008983111749910178
2018-10-24,1269.0078643219363,96.43000030517578,3.5409,3.1,77.34,2.7575,770.4085376455603,0.0033505743399953047,0.030465840392887245,-0.007379409647228274,-0.016934046345811193
2018-10-25,1265.273146178828,96.68000030517578,3.5409,3.14,77.3,2.7545,771.2242035786969,0.0021198333354566223,0.0377405861621698,0.0029127981066812136,-0.011838565022421532
2018-10-26,1259.1114056622537,96.36000061035156,3.541,3.08,77.4,2.741,773.3576192267068,0.0058760718884824925,0.04061125852283998,-0.01331893448524113,-0.016681614349775775
2018-10-29,1222.4719696518762,96.58000183105469,3.5111,3.08,77.56,2.7405,768.3378537469391,0.0027023001638333266,0.03385678382248902,-0.016155088852988664,-0.016860986547085233
2018-10-30,1231.1503802952059,97.01000213623047,3.5161,3.12,75.68,2.6725,767.1456441263857,-0.008756322859046262,0.03225257546813465,-0.03100072516316177,-0.047746303224657116
2018-10-31,1251.3240283562739,97.12999725341797,3.5086,3.15,74.84,2.667,760.6827420285103,-0.012624205394676569,0.023556251130495198,-0.03281958295557574,-0.058927311220889345
2018-11-01,1261.1003517676213,96.27999877929688,3.4936,3.14,71.25,2.7285,775.553766624105,0.005613883777658701,0.04356634120424352,-0.009439099655109917,-0.017641764176417607
2018-11-02,1308.7410551867213,96.54000091552734,3.5461,3.22,71.11,2.813,772.3536814498617,-0.0012981546336208183,0.03926038419579059,0.02626778547975195,0.018096272167933414
2018-11-05,1300.0147356226055,96.3499984741211,3.5312,3.2,72.68,2.764,771.6634790155022,0.004328337140159233,0.038331664537513355,0.008575077540594833,-0.0010842067220817597
2018-11-06,1292.4469408702294,96.31999969482422,3.5113,3.22,70.64,2.7395,767.8986549056764,0.0009815747310253364,0.030828924495930554,0.02507015902712828,-0.023873151612328614
2018-11-07,1285.1480893777211,96.0,3.4813,3.22,70.1,2.761,769.4045232731727,0.011465727776870605,0.031026570948272658,0.03524559430071261,-0.007013127135407249
2018-11-08,1280.7952735671965,96.63999938964844,3.4813,3.24,69.29,2.7425,767.333915970094,-0.010598685749140357,-0.0004903764494789131,0.0051310243723659,-0.021584017124509414
2018-11-09,1263.980331210339,96.91000366210938,3.4763,3.19,69.01,2.691,756.9806496680732,-0.019904134790851624,-0.009605082839154622,-0.043370067543547886,-0.03910016068559197
2018-11-12,1283.1718463952893,97.54000091552734,3.4865,3.14,69.81,2.6845,753.7805644938298,-0.023174498998562942,-0.020466385425856104,-0.028762662807525263,-0.037296037296037365
2018-11-13,1297.6457846682742,97.30000305175781,3.474,3.14,65.45,2.695,752.4628147789567,-0.0201014027412455,-0.022895866160097755,-0.016243840116809682,-0.030401151286202688
2018-11-14,1286.060536550877,96.80000305175781,3.4218,3.12,64.88,2.718,757.9218556955296,-0.014924096792145014,-0.012911602017048218,-0.01557406736689615,-0.021598272138228958
2018-11-15,1300.6996154220267,96.93000030517578,3.3915,3.11,65.61,2.754,760.9964773709959,-0.008259036212528326,-0.011169956112413226,0.0041932543299907366,0.002730748225013624
2018-11-16,1305.4280807250798,96.47000122070312,3.3515,3.08,65.29,2.8035,766.0162428507635,0.011936359518109674,-0.0036725698365096537,0.041806020066889715,0.009179265658747271
2018-11-19,1314.9111434697963,96.19000244140625,3.3772,3.06,64.14,2.8035,767.4593794688712,0.018146945701932315,0.0015558667622277422,0.044328552803129195,0.00646203554119551
2018-11-20,1285.1535335732651,96.80999755859375,3.3771,3.06,61.5,2.7715,764.8867649795988,0.01651104872775888,-0.011675064155202586,0.02838589981447126,0.004894851341551876
2018-11-21,1288.6864535348798,96.70999908447266,3.3716,3.06,61.65,2.8005,769.1535962756183,0.014819127454480663,-0.0016289297283454962,0.030353200883002307,0.01559383499546696
2018-11-22,1253.7027788625842,96.91999816894531,3.3917,3.05,61.11,2.798,766.1417063495408,0.006761173187450176,-0.0065901682099341885,0.015976761074800283,0.01579233980758743
2018-11-23,1253.7027788625842,96.91999816894531,3.3917,3.05,57.69,2.774,766.1417063495408,0.0001637869953126092,-0.009330628803245422,-0.010522561084358895,0.012039401678219708
2018-11-26,1253.3630610606454,97.06999969482422,3.4151,3.07,59.7,2.7635,765.6396991633468,-0.0023710444542143216,-0.0035116772789915984,-0.014267879436418829,0.00839262908228422
2018-11-27,1253.4893663972634,97.37000274658203,3.4,3.06,59.58,2.716,759.9924629986082,-0.006398727504614565,-0.009324410798061011,-0.020025257081003,0.01627689429373258
2018-11-28,1268.8819219316879,96.79000091552734,3.37,3.06,57.97,2.805,766.3927099426377,-0.0035895123501330506,0.007506372366093972,0.0016068559185860032,0.051743532058492914
